Id,RichTrackId,DeviceToken,AvgLat,AvgLon,StartLat,StartLon,FinishLat,FinishLon
1061218,1146293,2482E386-C366-43DE-8FE4-CC3C2A67B26E,-6.745486704119848,108.54123771535578,-6.7205,108.55052,-6.7622,108.53638
1061357,1146432,C48C7EAB-FA73-4417-B72B-FD955D1A6CE5,1.3244995522388059,103.85741522388058,1.32266,103.85411,1.3271,103.85813
1061450,1146525,01F47B7D-0599-43BE-BA0E-1773518F9095,1.4149490338164246,103.81723956521738,1.42627,103.78681,1.41403,103.83676
1061563,1146638,D19655CA-9692-4ED2-8D6F-DCF64DDAB333,1.3445343777581618,103.81945022947923,1.31582,103.75576,1.40869,103.89811
1061603,1146678,F768243A-AFE7-40EE-9195-EA2DB93C712B,48.231250102040725,11.551571632653069,48.13936,11.50317,48.32237,11.67375
1061679,1146754,F768243A-AFE7-40EE-9195-EA2DB93C712B,48.344496156941666,11.722430321931594,48.32237,11.67375,48.37231,11.77209
1061719,1146794,A57F7FE8-2ED0-4657-94A6-6DDCDAB7375C,36.108269267399265,-115.15428897435896,36.12463,-115.16635,36.08677,-115.13945
1061850,1146925,3CF9722E-FBD1-4F4C-BA6F-B2ED56DB442E,1.3212077134986224,103.85356844352606,1.34026,103.77512,1.30153,103.9125
1061882,1146957,A57F7FE8-2ED0-4657-94A6-6DDCDAB7375C,33.948849642857155,-118.38716428571425,33.94853,-118.38856,33.94883,-118.38705
1062005,1147080,01F47B7D-0599-43BE-BA0E-1773518F9095,1.4155814893617022,103.83852234042553,1.41921,103.84113,1.41414,103.83638
1062087,1147162,E50F60F9-2AC1-4244-8778-D91C1CDD843D,1.3314909734513272,103.91668778761064,1.32769,103.89348,1.33276,103.9334
1062164,1147239,64FB7C48-759F-419F-A684-F8EACDB850CB,1.3768603062426379,103.75483028268548,1.44213,103.77108,1.31508,103.76539
1062206,1147281,3CF9722E-FBD1-4F4C-BA6F-B2ED56DB442E,1.3207811021505362,103.84795330645153,1.29978,103.91026,1.34074,103.77131
1062377,1147452,3D333423-B78C-4BCC-86A2-050BD4C38C59,1.3018198688524596,103.88895544262301,1.30598,103.91197,1.30444,103.87214
1063001,1148076,608CDB13-5094-4E0D-BB9F-A093179B4F65,1.3671292329545466,103.7317289346592,1.33654,103.71804,1.38065,103.76574
1063133,1148208,8C64E08B-39BA-4E65-98F0-50E706FF8F95,48.093596476712435,11.239689610958935,48.04587,10.88253,48.11868,11.54377
1063194,1148269,2B0A0BE0-CD1D-4D44-97EB-282E72D4DDDD,1.336713991416309,103.88134732832604,1.35233,103.7699,1.35533,103.98713
1063211,1148286,07F64060-4528-42E7-92A4-1DFECE70736F,45.1068952238806,38.964159104477595,45.11441,38.98551,45.1057,38.9396
1063267,1148342,98FBB8D5-C214-40CC-87DD-7B7EDD92064C,42.628326118598395,-83.13976994609163,42.66928,-83.15219,42.60727,-83.11638
1063394,1148469,98FBB8D5-C214-40CC-87DD-7B7EDD92064C,42.64766993449808,-83.14976783842836,42.60727,-83.11638,42.68052,-83.15198
1063431,1148506,98FBB8D5-C214-40CC-87DD-7B7EDD92064C,42.67538888888889,-83.15317037037036,42.68052,-83.15198,42.6693,-83.15216
1063452,1148527,A57F7FE8-2ED0-4657-94A6-6DDCDAB7375C,34.11475125664742,-118.39302334267613,34.1461390267158,-118.79043620106368,34.0576,-118.15834
1063493,1148568,98FBB8D5-C214-40CC-87DD-7B7EDD92064C,42.60353153726734,-83.17553850931618,42.6693,-83.15216,42.56459,-83.18414
1063606,1148681,98FBB8D5-C214-40CC-87DD-7B7EDD92064C,42.643068304239364,-83.16082675810468,42.61283,-83.18916,42.68277,-83.15237
1063608,1148683,98FBB8D5-C214-40CC-87DD-7B7EDD92064C,42.67595714285715,-83.15331603174603,42.68277,-83.15237,42.66933,-83.15208
1063631,1148706,A57F7FE8-2ED0-4657-94A6-6DDCDAB7375C,34.05315235294115,-118.22015950588239,34.0576,-118.15834,34.05065,-118.26016
1063673,1148748,A57F7FE8-2ED0-4657-94A6-6DDCDAB7375C,34.056377274604735,-118.21456396660733,34.052187935480895,-118.25684021238075,34.05724,-118.15833
1063827,1148903,0601F335-F40F-41F9-A18D-A2C4E31AEF0B,37.79296235294118,-114.40698058823531,37.7974,-114.40669,37.79052,-114.40714
1063831,1148906,0601F335-F40F-41F9-A18D-A2C4E31AEF0B,37.660886512301005,-113.34673730824905,37.61286,-113.15332,37.73471,-113.7265
1063835,1148910,0601F335-F40F-41F9-A18D-A2C4E31AEF0B,37.92517797413793,-114.44398060344825,37.92978,-114.45164,37.93417,-114.44715
1063834,1148909,0601F335-F40F-41F9-A18D-A2C4E31AEF0B,37.79365616712702,-114.2450892265193,37.80197,-113.92571,37.92978,-114.45164
1063851,1148926,0601F335-F40F-41F9-A18D-A2C4E31AEF0B,37.69166693817109,-113.67918333580135,37.79006,-114.3634,37.43468,-113.2485
1063873,1148948,65BF4687-63A4-470D-8C1A-FF22587AB598,1.3733995449500556,103.91649329633746,1.41115,103.83336,1.33281,103.96624
1063884,1148959,A57F7FE8-2ED0-4657-94A6-6DDCDAB7375C,34.15196208026754,-118.52729703010004,34.09913,-118.24719,34.155,-118.82469
1063922,1148997,3CF9722E-FBD1-4F4C-BA6F-B2ED56DB442E,1.3924208440629469,103.80285500715313,1.3403,103.77437,1.40643,103.85931
1063930,1149005,A0F20F8A-2667-45FC-A789-B2640828332C,1.358591411992265,103.89861728239833,1.35215,103.86288,1.35825,103.93806
1064017,1149092,4242794B-8A9B-402A-AFCC-3608DF929736,1.390180403726706,103.88112798136643,1.34479,103.9375,1.42342,103.83301
1064049,1149124,A57F7FE8-2ED0-4657-94A6-6DDCDAB7375C,34.15513505247632,-118.8262474416246,34.15665125943176,-118.82589859899024,34.15411,-118.82501
1064101,1149176,2482E386-C366-43DE-8FE4-CC3C2A67B26E,-6.717294838709676,108.55188258064517,-6.71657,108.55065,-6.71867,108.55483
1064421,1149496,BC588278-5E20-4988-8A83-BE66ECAD17E9,-6.116176804123714,106.67906793814431,-6.12033,106.66592,-6.11113,106.68936
1064490,1149565,BC588278-5E20-4988-8A83-BE66ECAD17E9,-6.175189424206815,106.79172842538178,-6.10978,106.7277,-6.23007,106.81719
1064504,1149579,3CF9722E-FBD1-4F4C-BA6F-B2ED56DB442E,1.348479800853486,103.82861631578953,1.40584,103.85599,1.34718,103.7648
1064850,1149925,2B0A0BE0-CD1D-4D44-97EB-282E72D4DDDD,50.04788615384613,8.584814102564097,50.04729,8.57847,50.04912,8.59011
1064869,1149944,3CF9722E-FBD1-4F4C-BA6F-B2ED56DB442E,1.3471247457627102,103.75587525423731,1.34246,103.77045,1.34074,103.77131
1064905,1149980,A215F850-A1B1-4812-9AB5-6631AFD1C3E0,1.3992799463806977,103.86707193029493,1.41005,103.83135,1.38899,103.91179
1064906,1149981,A215F850-A1B1-4812-9AB5-6631AFD1C3E0,1.3729393063583812,103.93616566473997,1.36593,103.95138,1.38099,103.91878
1064958,1150033,65BF4687-63A4-470D-8C1A-FF22587AB598,1.3822647836257294,103.89936349707605,1.33293,103.96498,1.41696,103.83931
1064960,1150035,19667AD0-5DE4-44EC-81E1-9074D53C7B13,1.3663516436903513,103.9190422587488,1.3305,103.92142,1.33434,103.92746
1064994,1150069,9924EEEB-59BF-4F99-ADC8-F1FFC5F25671,56.127775086206896,40.39021146551722,56.12312,40.37563,56.12854,40.39991
1064992,1150067,9924EEEB-59BF-4F99-ADC8-F1FFC5F25671,56.13111935714286,40.37751403571429,56.12836,40.40123,56.12312,40.37563
1065160,1150235,9924EEEB-59BF-4F99-ADC8-F1FFC5F25671,56.13278048470589,40.39079293529413,56.1288524,40.399789,56.12881,40.40089
1065221,1150296,9924EEEB-59BF-4F99-ADC8-F1FFC5F25671,56.12992627804239,40.39551013598989,56.133780180161295,40.391896935484006,56.12865,40.4005
1065609,1150684,0601F335-F40F-41F9-A18D-A2C4E31AEF0B,37.58543141263946,-112.9368115406856,37.43468,-113.2485,37.52351,-112.66738
1065743,1150818,3CF9722E-FBD1-4F4C-BA6F-B2ED56DB442E,1.342474471698112,103.75881641509443,1.33949,103.76817,1.3398,103.77347
1065807,1150882,0601F335-F40F-41F9-A18D-A2C4E31AEF0B,37.40240976324691,-112.5606482976324,37.56294,-112.48554,37.27655,-112.63074
1065808,1150883,0601F335-F40F-41F9-A18D-A2C4E31AEF0B,37.2127993647541,-112.96687528688526,37.21344,-112.94057,37.20211,-112.98832
1065809,1150884,0601F335-F40F-41F9-A18D-A2C4E31AEF0B,37.24623001814884,-112.71318197822141,37.27655,-112.63074,37.2459,-112.80598
1065810,1150885,0601F335-F40F-41F9-A18D-A2C4E31AEF0B,37.224196104651185,-112.89868168604654,37.22587,-112.88746,37.22465,-112.90903
1065812,1150887,0601F335-F40F-41F9-A18D-A2C4E31AEF0B,37.196462706766916,-112.9919883458647,37.20211,-112.98832,37.19099,-112.99458
1065859,1150934,3D333423-B78C-4BCC-86A2-050BD4C38C59,1.2826557877280282,103.85831515754559,1.30612,103.9132,1.27431,103.80043
1065901,1150976,65BF4687-63A4-470D-8C1A-FF22587AB598,1.3749830453879948,103.92306266471442,1.39666,103.84436,1.3332,103.96539
1065968,1151043,0601F335-F40F-41F9-A18D-A2C4E31AEF0B,37.18201718181825,-113.31837279653702,37.19099,-112.99458,37.0995,-113.59118
1066111,1151186,69F6FB99-CBE4-41C1-AD3D-C95641D68CA3,1.349998508946324,103.96171715705775,1.35519,103.94135,1.3542,103.98598
1066367,1151442,A57F7FE8-2ED0-4657-94A6-6DDCDAB7375C,33.89948913978506,-118.30605245718849,34.03693,-118.63633,33.6902,-117.87939
1066400,1151475,D19655CA-9692-4ED2-8D6F-DCF64DDAB333,1.2998235748218598,103.85188408551093,1.38599,103.90669,1.27301,103.80323
1066435,1151510,3CF9722E-FBD1-4F4C-BA6F-B2ED56DB442E,1.3537287020648958,103.83621600294981,1.34028,103.77464,1.40546,103.85922
1066879,1151954,69F6FB99-CBE4-41C1-AD3D-C95641D68CA3,11.561209111111122,104.89187563492074,11.55242,104.84264,11.55779,104.92372
1067026,1152101,A215F850-A1B1-4812-9AB5-6631AFD1C3E0,1.3457385833333324,103.96311125000004,1.35684,103.96301,1.33862,103.96566
1067093,1152168,65BF4687-63A4-470D-8C1A-FF22587AB598,1.3797831181727906,103.90799201588875,1.33465,103.96461,1.41698,103.83926
1067202,1152277,2B0A0BE0-CD1D-4D44-97EB-282E72D4DDDD,59.939800695652146,30.29528008695652,59.93041,30.35047,59.94663,30.23347
1067203,1152278,2B0A0BE0-CD1D-4D44-97EB-282E72D4DDDD,59.93820011904762,30.271455634920628,59.94358,30.23874,59.94154,30.30321
1067204,1152279,2B0A0BE0-CD1D-4D44-97EB-282E72D4DDDD,59.93701744493392,30.322019074889866,59.94245,30.30352,59.93232,30.351
1067205,1152280,2B0A0BE0-CD1D-4D44-97EB-282E72D4DDDD,59.86208616060225,30.319556035131747,59.79885,30.27508,59.93235,30.35081
1067263,1152338,FD1C21BF-124B-4C48-899C-4DDAADDFCE66,1.336657468879668,103.97491489626555,1.31489,103.94033,1.31153,103.95014
1067616,1152691,69F6FB99-CBE4-41C1-AD3D-C95641D68CA3,11.556293170731706,104.93351975609754,11.55612,104.92895,11.55638,104.93754
1067708,1152783,0601F335-F40F-41F9-A18D-A2C4E31AEF0B,36.72788159810478,-114.2417372754686,37.43469,-113.24852,36.04131,-115.18872
1067765,1152840,0601F335-F40F-41F9-A18D-A2C4E31AEF0B,35.32048756968045,-116.00388929979601,35.99422,-115.18096,34.89056,-116.99857
1067791,1152866,0601F335-F40F-41F9-A18D-A2C4E31AEF0B,34.22793443639977,-117.4565914313677,34.8863286199373,-117.00940716091264,33.72297,-117.77146
1067801,1152876,0601F335-F40F-41F9-A18D-A2C4E31AEF0B,33.713935625,-117.76591124999993,33.72297,-117.77146,33.70825,-117.76643
1067899,1152974,3D333423-B78C-4BCC-86A2-050BD4C38C59,1.2850406084243375,103.86379546021841,1.30639,103.91679,1.27423,103.80039
1067968,1153043,79064FA5-E44C-436E-8D58-F3046CB69926,1.3699594983277623,103.90419013377937,1.36798,103.94622,1.37392,103.86837
1067982,1153057,65BF4687-63A4-470D-8C1A-FF22587AB598,1.3815943749999982,103.90523851694914,1.41666,103.8389,1.33291,103.9662
1068138,1153213,A57F7FE8-2ED0-4657-94A6-6DDCDAB7375C,33.71237356673961,-117.85783004376381,33.6902,-117.87939,33.77695,-117.83089
1068153,1153228,A57F7FE8-2ED0-4657-94A6-6DDCDAB7375C,33.851913482142876,-117.78057696428569,33.8514,-117.79065,33.85255,-117.77706
1068323,1153398,2591F22A-81F5-4640-8118-E703460E662A,1.306471315068491,103.81940082191747,1.30827,103.7884,1.30148,103.83853
1068474,1153549,3CF9722E-FBD1-4F4C-BA6F-B2ED56DB442E,1.3543241777777788,103.83597986666662,1.34029,103.77447,1.40545,103.85888
1068530,1153605,69F6FB99-CBE4-41C1-AD3D-C95641D68CA3,11.566844331210184,104.92461509554138,11.57561,104.91826,11.55571,104.9308
1068532,1153607,69F6FB99-CBE4-41C1-AD3D-C95641D68CA3,11.5619704,104.9261496,11.55397,104.92886,11.56941,104.92205
1068691,1153766,2591F22A-81F5-4640-8118-E703460E662A,1.2942861788617885,103.80755260162599,1.28956,103.81649,1.30234,103.79823
1068728,1153803,D19655CA-9692-4ED2-8D6F-DCF64DDAB333,1.3036644583808519,103.85477129988563,1.38726,103.90713,1.27301,103.80316
1068839,1153914,074886D1-80B0-491B-A7B2-5E40CD8A9B56,-33.85359384146343,151.22501104529616,-33.92588,151.17949,-33.7953,151.28682
1068848,1153923,074886D1-80B0-491B-A7B2-5E40CD8A9B56,-33.77448653767819,151.24622672097752,-33.72169,151.21707,-33.79512,151.28738
1068933,1154008,FFE43960-E0D7-42E5-A1AB-D8278CED23A4,1.301022612612613,103.86718130630622,1.28516,103.85317,1.31083,103.88361
1069099,1154174,65BF4687-63A4-470D-8C1A-FF22587AB598,1.3843374200913223,103.89806882420102,1.33728,103.96622,1.417,103.83921
1069159,1154234,3D333423-B78C-4BCC-86A2-050BD4C38C59,1.2846075495495493,103.86539196396397,1.27179,103.80632,1.30419,103.91471
1069214,1154289,3CF9722E-FBD1-4F4C-BA6F-B2ED56DB442E,1.3487341590214073,103.83246996941901,1.40598,103.85616,1.34063,103.77105
1069824,1154899,D19655CA-9692-4ED2-8D6F-DCF64DDAB333,1.319026787500001,103.87244413749997,1.27218,103.80534,1.3921,103.90698
1069876,1154951,A57F7FE8-2ED0-4657-94A6-6DDCDAB7375C,33.855384470588234,-117.77370952941178,33.85255,-117.77706,33.85256,-117.77706
1069969,1155044,3CF9722E-FBD1-4F4C-BA6F-B2ED56DB442E,1.3385936388697453,103.84476542384562,1.3395,103.76795,1.36178,103.98867
1070000,1155075,3CF9722E-FBD1-4F4C-BA6F-B2ED56DB442E,1.354231818181818,103.9875064935065,1.35864,103.98879,1.3528,103.98771
1070091,1155166,65BF4687-63A4-470D-8C1A-FF22587AB598,1.3879415609756105,103.89350816260165,1.41343,103.8389,1.35144,103.96439
1070125,1155200,4D07403A-5201-4FF1-A18E-01FE8D91C02C,1.2914649303621166,103.877473816156,1.30614,103.91335,1.28273,103.85038
1070171,1155246,3CF9722E-FBD1-4F4C-BA6F-B2ED56DB442E,1.3451747560975604,103.98405914634148,1.35065,103.98711,1.3394,103.983
1070278,1155353,074886D1-80B0-491B-A7B2-5E40CD8A9B56,-33.77267432489449,151.24419023206747,-33.71908,151.21705,-33.7954,151.28685
1070308,1155383,3CF9722E-FBD1-4F4C-BA6F-B2ED56DB442E,1.328846432432432,103.96978183783783,1.3362,103.97965,1.33355,103.96374
1070385,1155460,69F6FB99-CBE4-41C1-AD3D-C95641D68CA3,11.513398209876549,104.90345370370369,11.53226,104.91414,11.4844,104.90077
1070865,1155940,2B0A0BE0-CD1D-4D44-97EB-282E72D4DDDD,59.860886524390295,30.35046586585366,59.9232,30.35026,59.79395,30.32433
1070950,1156025,2B0A0BE0-CD1D-4D44-97EB-282E72D4DDDD,1.3383420571955702,103.87634075645747,1.35939,103.98843,1.35825,103.76829
1071082,1156157,19667AD0-5DE4-44EC-81E1-9074D53C7B13,1.322318387096774,103.92152161290325,1.32078,103.91299,1.3241,103.9296
1071171,1156246,4AABDEC3-88F8-44E2-882C-C4F4FD1072D8,53.99127067510549,59.36765886075947,54.05787,59.36432,53.90535,59.25894
1071183,1156258,E50F60F9-2AC1-4244-8778-D91C1CDD843D,1.3512136222910223,103.87644550309571,1.41328,103.80961,1.30328,103.90961
1071206,1156281,A215F850-A1B1-4812-9AB5-6631AFD1C3E0,1.3846305128205132,103.91574807692305,1.37835,103.9238,1.39381,103.9073
1071210,1156285,70B46F6B-6FA3-4B16-AB3E-81CD1A5BCB2E,1.3940973195876276,103.80765573453604,1.36782,103.85759,1.38769,103.77136
1071253,1156328,65BF4687-63A4-470D-8C1A-FF22587AB598,1.3852231807228899,103.89422936144587,1.33468,103.96459,1.41692,103.83933
1071368,1156443,D31C4354-283F-41C3-AC28-D44350184291,51.45037963414636,-0.17526259423503304,51.38068,-0.24501,51.50071,-0.11372
1071461,1156536,69F6FB99-CBE4-41C1-AD3D-C95641D68CA3,11.55655394736842,104.93194245614032,11.55179,104.93849,11.55827,104.92422
1071560,1156635,8352FCBB-C5FF-4DC5-AF37-A82EC65F5B28,59.8511972576832,30.206294208037846,59.82433,30.16988,59.86553,30.27736
1071625,1156700,8352FCBB-C5FF-4DC5-AF37-A82EC65F5B28,59.87986630303027,30.304100393939382,59.86449,30.28149,59.88859,30.31289
1071906,1156981,4AABDEC3-88F8-44E2-882C-C4F4FD1072D8,54.185580236051536,59.357108326180246,54.07347,59.31072,54.28381,59.42464
1072259,1157334,A57F7FE8-2ED0-4657-94A6-6DDCDAB7375C,34.087548585690655,-118.15238715474256,34.05762,-118.15834,34.11625,-118.15713
1072264,1157339,3CF9722E-FBD1-4F4C-BA6F-B2ED56DB442E,1.345020420711974,103.73324090614884,1.33956,103.76756,1.33874,103.70434
1072321,1157396,BC588278-5E20-4988-8A83-BE66ECAD17E9,-6.1522995058400705,106.75538840071879,-6.2278,106.80024,-6.12367,106.6518
1072395,1157470,A57F7FE8-2ED0-4657-94A6-6DDCDAB7375C,34.07169379652599,-118.15162950372243,34.11625,-118.15713,34.0384,-118.14502
1072435,1157510,A57F7FE8-2ED0-4657-94A6-6DDCDAB7375C,34.04390046874998,-118.16021963541662,34.0384,-118.14502,34.05765,-118.15834
1072547,1157622,69F6FB99-CBE4-41C1-AD3D-C95641D68CA3,11.709901936339527,104.85048694960203,11.8304,104.79279,11.5747,104.92738
1072687,1157762,915D45F4-90F7-41CC-B268-4C2BB1F61A1B,1.3407306870228988,103.8687620458016,1.34498,103.93741,1.31689,103.80725
1072915,1157990,987A6773-85F7-4C45-9BC0-BEFB6C78E2EB,59.94279329918027,30.558935389344242,59.96621,30.45719,59.93681,30.64197
1072952,1158027,608CDB13-5094-4E0D-BB9F-A093179B4F65,1.3591211333333333,103.76740246666668,1.31874,103.77113,1.38504,103.75946
1073070,1158145,497A7C56-EC1F-4FAC-9161-8BB29EC479AD,65.99644879271062,57.546056810933905,65.98629,57.55271,65.98628,57.55595
1073071,1158146,497A7C56-EC1F-4FAC-9161-8BB29EC479AD,65.99399913385821,57.553568267716564,65.98628,57.55578,65.99091,57.54667
1073075,1158150,497A7C56-EC1F-4FAC-9161-8BB29EC479AD,65.99309697674418,57.55368046511625,65.99161,57.55399,65.99324,57.54674
1073059,1158134,497A7C56-EC1F-4FAC-9161-8BB29EC479AD,65.9919910714288,57.523727387217974,65.99124,57.54986,65.98612,57.55623
1073174,1158249,2BAE0182-B801-440B-A5AA-397492E8AE3F,59.98754311827961,30.30063505376343,59.97626,30.3027,60.00087,30.30155
1073289,1158364,19667AD0-5DE4-44EC-81E1-9074D53C7B13,1.3223341176470584,103.92169862745097,1.32077,103.91295,1.32419,103.93012
1073381,1158456,F6E2B78D-42F0-42EF-8B42-D1F67BE4D7BC,1.0947835070422522,104.01749714084514,1.04118,103.98451,1.14703,104.01314
1073504,1158579,3CF9722E-FBD1-4F4C-BA6F-B2ED56DB442E,1.3309467692307684,103.75195928205137,1.30016,103.76281,1.34096,103.77168
1073520,1158595,A57F7FE8-2ED0-4657-94A6-6DDCDAB7375C,33.988459866178076,-118.2877950664955,34.06074606816662,-118.17033645707943,33.94531,-118.39949
1073721,1158796,98FBB8D5-C214-40CC-87DD-7B7EDD92064C,42.99275005325727,-83.63319022941539,42.64472,-83.20608,43.41472,-83.89693
1073964,1159039,497A7C56-EC1F-4FAC-9161-8BB29EC479AD,65.99223393397556,57.548926588720775,65.98629,57.55547,65.99076,57.54666
1074014,1159089,497A7C56-EC1F-4FAC-9161-8BB29EC479AD,65.99366088729015,57.553514700239795,65.99336,57.56365,65.9881,57.55662
1074034,1159109,497A7C56-EC1F-4FAC-9161-8BB29EC479AD,65.99034311614724,57.562131614730845,65.99063,57.55698,65.99556,57.55889
1074039,1159114,043B91E3-00D0-461B-A50C-A442434B9FA1,43.91510000000001,39.339880285714294,43.91215,39.34116,43.91765,39.33807
1074045,1159120,497A7C56-EC1F-4FAC-9161-8BB29EC479AD,65.99188201219506,57.546172317073186,65.9941,57.55932,65.99194,57.5626
1074066,1159141,497A7C56-EC1F-4FAC-9161-8BB29EC479AD,65.99316542997543,57.55261707616706,65.99946,57.55232,65.9877,57.56439
1074138,1159213,498CBD72-7E99-4792-A04F-A3F324D7360D,1.3643131395348815,103.84981488372102,1.35031,103.84759,1.36955,103.84949
1074533,1159608,C4C5C80D-08DA-48C7-A4F6-E993E089FD94,1.3086957963446468,103.81434600522199,1.32072,103.77705,1.29929,103.84723
1074566,1159641,FF8A4D4C-89D8-4CB0-B034-E833B3D23696,13.693917784830262,100.00980324976217,13.77635,100.47179,13.62681,99.62144
1074662,1159737,498CBD72-7E99-4792-A04F-A3F324D7360D,1.40422874889868,103.79723821145373,1.35054,103.75053,1.3488,103.8474
1074915,1159990,469CBA1E-EDCF-4473-BA83-6DD172117E35,2.6049687679946474,102.07505860395027,2.14808,102.6995,3.09384,101.6952
1074970,1160045,FF8A4D4C-89D8-4CB0-B034-E833B3D23696,13.728997536842119,99.92178835789466,13.68043,99.93533,13.79658,99.96207
1075191,1160266,8352FCBB-C5FF-4DC5-AF37-A82EC65F5B28,59.85606472429202,30.27071119225041,59.82437,30.16876,59.8874,30.31346
1075219,1160294,469CBA1E-EDCF-4473-BA83-6DD172117E35,3.1180949999999994,101.6160457142857,3.12577,101.62273,3.11503,101.61163
1075291,1160366,2482E386-C366-43DE-8FE4-CC3C2A67B26E,-6.893869480519479,109.67968883116883,-6.90157,109.68106,-6.89022,109.67701
1075501,1160576,C4C5C80D-08DA-48C7-A4F6-E993E089FD94,1.330344280762566,103.82035934142107,1.34458,103.87089,1.31717,103.77723
1075733,1160808,2482E386-C366-43DE-8FE4-CC3C2A67B26E,-6.837535316578052,108.81858307878183,-6.86955,109.12827,-6.7622,108.53638
1075803,1160878,98FBB8D5-C214-40CC-87DD-7B7EDD92064C,46.0915427981213,-85.24565912919235,45.84011890929736,-84.72441203900121,46.44436,-85.68143
1075853,1160928,469CBA1E-EDCF-4473-BA83-6DD172117E35,3.126168593103451,101.6592734206897,3.11882,101.61673,3.11743,101.67821
1075886,1160961,98FBB8D5-C214-40CC-87DD-7B7EDD92064C,46.53223988944739,-85.35217000000041,46.41618,-85.51008,46.57847,-85.25267
1075933,1161008,608CDB13-5094-4E0D-BB9F-A093179B4F65,1.3820469135802471,103.75915740740737,1.37731,103.75603,1.38505,103.75942
1075955,1161030,C1EC4DBE-C82A-4EAF-B133-7D364FD13354,33.076679006550215,-117.12410982532744,33.0211,-117.12363,33.16226,-117.2012
1075972,1161047,F1239259-789C-4FE4-B05A-B6E1B0B6BD1E,49.999556374045824,36.21988790076336,49.97926,36.21795,50.02266,36.21214
1075989,1161064,469CBA1E-EDCF-4473-BA83-6DD172117E35,2.3880097771345987,102.36984923010098,2.93623,101.75416,1.99487,103.05215
1075993,1161068,469CBA1E-EDCF-4473-BA83-6DD172117E35,1.3450751888341552,103.70890599343193,1.34844,103.63722,1.35738,103.76062
1076006,1161081,497A7C56-EC1F-4FAC-9161-8BB29EC479AD,65.99397545454546,57.56068,65.99406,57.56931,65.99343,57.55867
1076010,1161085,98FBB8D5-C214-40CC-87DD-7B7EDD92064C,46.147905060564995,-84.89635388156172,46.57847,-85.25267,45.64079,-84.46058
1076028,1161103,C4C5C80D-08DA-48C7-A4F6-E993E089FD94,1.3081986416184972,103.81603465317916,1.32085,103.77719,1.29708,103.85151
1076078,1161153,497A7C56-EC1F-4FAC-9161-8BB29EC479AD,65.98752872185915,57.53279145243298,65.99337,57.56209,65.99399,57.57765
1076132,1161207,497A7C56-EC1F-4FAC-9161-8BB29EC479AD,65.98948789651295,57.53194901012379,65.99406,57.57292,65.94347,57.44279
1076178,1161253,497A7C56-EC1F-4FAC-9161-8BB29EC479AD,65.99706673170739,57.522372634146265,65.94459,57.44282,66.0238,57.54649
1076746,1161821,2482E386-C366-43DE-8FE4-CC3C2A67B26E,-6.7226403999999995,108.55043640000005,-6.72679,108.55025,-6.71869,108.55057
1076920,1161995,497A7C56-EC1F-4FAC-9161-8BB29EC479AD,65.99243106060605,57.549445757575775,65.99408,57.56244,65.99032,57.54759
1076927,1162002,10708EA2-3C9F-4B7D-ABAC-3BD9E9009761,1.295315903614458,103.87427439759036,1.29132,103.86096,1.30073,103.89742
1076939,1162014,915D45F4-90F7-41CC-B268-4C2BB1F61A1B,1.3063158854166685,103.8416075520833,1.27979,103.85726,1.31674,103.80741
1077052,1162127,3CF9722E-FBD1-4F4C-BA6F-B2ED56DB442E,1.3247389684210542,103.88099608421047,1.3403,103.77433,1.34735,103.96481
1077056,1162131,98FBB8D5-C214-40CC-87DD-7B7EDD92064C,44.93406577222592,-84.58346234912393,45.66268,-84.32594,44.24848,-84.22549
1077059,1162134,497A7C56-EC1F-4FAC-9161-8BB29EC479AD,65.99204252336447,57.55636031152644,65.98785,57.54865,65.985,57.55271
1077151,1162226,3CF9722E-FBD1-4F4C-BA6F-B2ED56DB442E,1.3350813299874515,103.8736042032621,1.34503,103.96406,1.34063,103.77105
1077174,1162249,497A7C56-EC1F-4FAC-9161-8BB29EC479AD,65.99049712973591,57.556421561423534,65.99623,57.56459,65.98963,57.54404
1077294,1162369,BC588278-5E20-4988-8A83-BE66ECAD17E9,-6.144889192025187,106.75375715634848,-6.12334,106.65448,-6.22192,106.79847
1077321,1162396,F6E2B78D-42F0-42EF-8B42-D1F67BE4D7BC,1.3200299276411005,103.78147125904471,1.26629,103.81877,1.36919,103.76852
1077497,1162572,074886D1-80B0-491B-A7B2-5E40CD8A9B56,1.381116012903224,103.74099522580657,1.35824,103.76739,1.34224,103.7115
1077590,1162665,65BF4687-63A4-470D-8C1A-FF22587AB598,1.3972595348837211,103.83479488372097,1.37669,103.8395,1.41387,103.8351
1077686,1162761,975216BC-593B-4719-8379-0344B6CED8C2,1.312538298171589,103.91957538677923,1.3649,103.96287,1.28428,103.8456
1077705,1162780,65BF4687-63A4-470D-8C1A-FF22587AB598,1.3744829556074765,103.91422250000004,1.4125,103.83758,1.33291,103.9662
1077824,1162899,3D333423-B78C-4BCC-86A2-050BD4C38C59,1.2804847517730509,103.85119219858157,1.30573,103.9109,1.27483,103.80079
1077907,1162982,2591F22A-81F5-4640-8118-E703460E662A,1.3077915294117641,103.78879670588228,1.3066,103.79054,1.30781,103.78447
1077940,1163015,2591F22A-81F5-4640-8118-E703460E662A,1.3008714691943126,103.7982034123223,1.31066,103.77903,1.28956,103.81649
