,Id,TrackToken,DeviceToken,IncomingTrackId,StartDate,EndDate,Distance,Duration,AccelerationCount,DecelerationCount,Rating,PhoneUsage,TrackOrigin,OriginChanged,AddressStart,AddressFinish,DistanceGPS,Urban,Region,Country,RatingOverSpeed,RatingAcceleration,RatingTimeOfDay,RatingPhoneUsage,OverSpeedMileage,MidOverSpeedMileage,HighOverSpeedMileage,OriginalTrackOrigin,CompanyId,RushHours,NightHours,DailyHours,RatingDeceleration,KOverSpeed,KAcceleration,KTimeOfDay,KDeceleration,MaxSpeed,AverageSpeed,PhoneUsageOverSpeed,PhoneUsageKm,PhoneUsageOverSpeedKm,KPhoneUsage,Prediction,EcoScoringFuel,EcoScoringTyres,EcoScoringBrakes,EcoScoringDepreciation,EcoScoring,Shared,CityStart,CityFinish,UpdateDT
40,1703021,32FD5C71-2A66-436D-8829-245CD7D5929D,5EE3A642-0254-415C-94D0-43272864C279,3895889,2018-09-04 18:58:15.000000,2018-09-04 19:27:43,5.54807715,29.46666667,0,0,3,1.083333333,OriginalDriver,False,"Профсоюзная улица 27 корп 2 стр 1, Черёмушки, Москва, Россия","Коньково, Москва, Россия",6.699,True,Москва,Россия,5,5,3,4,0.0,0.0,0.0,,1055,29.46666718,0.0,0.0,5,1.0,1.0,0.800000012,1.0,49.5719986,23.45575148,0.0,0.382,0.0,0.910000026,,100,100,100,50,85.00000763,0,Москва,Москва,2001-01-01 00:00:00.000000
41,1703434,11689C15-FF4A-4539-A3D9-2753634C6BA5,5EE3A642-0254-415C-94D0-43272864C279,3897148,2018-09-04 19:01:27.000000,2018-09-04 19:33:38,5.694992054,32.18333333,0,0,3,1.333333333,OriginalDriver,False,"Профсоюзная улица, Черёмушки, Москва, Россия","улица Введенского, Коньково, Москва, Россия",5.773,True,Москва,Россия,5,5,3,3,0.0,0.0,0.0,,1055,32.18333435,0.0,0.0,5,1.0,1.0,0.800000012,1.0,49.5719986,20.74755315,0.0,0.581,0.0,0.7699999809999999,,100,100,100,50,85.00000763,0,Москва,Москва,2001-01-01 00:00:00.000000
42,1703446,E5E7E6CD-7185-41B0-95A6-60EA847167D4,5EE3A642-0254-415C-94D0-43272864C279,3897219,2018-09-04 23:25:02.000000,2018-09-04 23:31:43,1.408188223,6.683333332999999,0,0,5,0.0,OriginalDriver,False,"улица Миклухо-Маклая 61, Коньково, Москва, Россия","улица Миклухо-Маклая 43, Коньково, Москва, Россия",1.942,True,Москва,Россия,5,5,5,5,0.0,0.0,0.0,,1055,0.0,0.0,6.683333397,5,1.0,1.0,1.0,1.0,51.69599915,27.37639179,0.0,0.0,0.0,1.0,,100,100,100,50,85.00000763,0,Москва,Москва,2001-01-01 00:00:00.000000
43,1705515,F0E3F82F-9682-460F-8921-0B72AC9672DD,5EE3A642-0254-415C-94D0-43272864C279,3903457,2018-09-05 09:53:34.555022,2018-09-05 10:33:04,9.451401257999999,39.49074962,0,2,3,0.133333333,OriginalDriver,False,"улица Введенского, Коньково, Москва, Россия","улица Колмогорова 1, Раменки, Москва, Россия",10.066,True,Москва,Россия,5,5,3,5,0.0,0.0,0.0,,1055,39.49074936,0.0,0.0,3,1.0,1.0,0.800000012,0.800000012,58.86000061,31.76462557,0.0,0.022000000000000002,0.0,1.0,,100,100,100,100,100.00000759999999,0,Москва,Москва,2001-01-01 00:00:00.000000
44,1705549,D2D7FC07-7E3E-4FC2-9A5A-5AE16D4876A4,5EE3A642-0254-415C-94D0-43272864C279,3903571,2018-09-05 12:45:26.000000,2018-09-05 12:50:34,1.6076344219999998,5.133333333,0,0,5,0.0,OriginalDriver,True,"Раменки, Москва, Россия","проспект Вернадского 6-В стр 1, Раменки, Москва, Россия",1.5919999999999999,True,Москва,Россия,5,5,5,5,0.08800000000000001,0.0,0.0,OriginalDriver,1055,0.0,0.0,5.1333332060000005,5,1.0,1.0,1.0,1.0,51.44400024,26.80478779,0.0,0.0,0.0,1.0,,100,100,100,100,100.00000759999999,0,Москва,Москва,2001-01-01 00:00:00.000000
45,1706125,88DF00FF-AD50-4928-82AA-228205E1957C,5EE3A642-0254-415C-94D0-43272864C279,3905026,2018-09-05 14:38:37.000000,2018-09-05 14:59:43,5.471864162999999,21.1,0,0,4,0.933333333,OriginalDriver,False,"проспект Вернадского 6-В стр 1, Раменки, Москва, Россия","Лужнецкая набережная 2/4 стр 19, Хамовники, Москва, Россия",6.162000000000001,True,Москва,Россия,5,5,5,4,0.728,0.0,0.0,,1055,0.0,0.0,21.10000038,5,1.0,1.0,1.0,1.0,63.287998200000004,27.74731351,0.0,0.341,0.0,0.910000026,,100,100,100,75,92.5,0,Москва,Москва,2001-01-01 00:00:00.000000
46,1707432,6F8EFB09-CED4-4D47-B5C6-4B6B53F83691,5EE3A642-0254-415C-94D0-43272864C279,3908546,2018-09-05 19:29:32.000000,2018-09-05 20:11:18,9.899739457,41.76666667,0,1,3,5.516666667000001,OriginalDriver,False,"Андреевская набережная 1 корп 1, Гагаринский, Москва, Россия","улица Введенского, Коньково, Москва, Россия",10.280999999999999,True,Москва,Россия,5,5,3,3,0.0,0.0,0.0,,1055,41.76666641,0.0,0.0,4,1.0,1.0,0.800000012,0.8999999759999999,57.88799667,23.01335711,0.0,1.2209999999999999,0.0,0.75,,100,100,100,50,85.00000763,0,Москва,Москва,2001-01-01 00:00:00.000000
47,1709027,FC5489B9-68D2-4D28-996F-F7B95F33A604,5EE3A642-0254-415C-94D0-43272864C279,3913028,2018-09-06 08:01:08.000000,2018-09-06 09:07:41,12.69282082,66.55,0,0,3,9.116666667,OriginalDriver,False,"улица Введенского, Коньково, Москва, Россия","Лужнецкая набережная 2/4 стр 72, Хамовники, Москва, Россия",13.398,True,Москва,Россия,4,5,3,3,0.324,0.10800000000000001,0.431,,1055,66.55000305,0.0,0.0,5,0.800000012,1.0,0.800000012,1.0,68.07599640000001,21.59028569,0.0,1.808,0.0,0.699999988,,100,100,100,100,100.00000759999999,0,Москва,Москва,2001-01-01 00:00:00.000000
48,1710256,420B553B-9F4C-4F4A-A5A6-4D5ECA0A2090,5EE3A642-0254-415C-94D0-43272864C279,3916491,2018-09-06 14:00:18.000000,2018-09-06 14:12:18,3.6580566130000003,12.0,0,0,4,0.6,OriginalDriver,False,"Лужнецкая набережная 2/4 стр 72, Хамовники, Москва, Россия","улица Ленинские Горы 1 стр 2А, Раменки, Москва, Россия",5.06,True,Москва,Россия,4,5,5,4,0.353,0.18600000000000003,0.0,,1055,0.0,0.0,12.0,5,0.800000012,1.0,1.0,1.0,58.89599991,32.20415924,0.0,0.387,0.0,0.8500000240000001,,100,100,100,75,92.5,0,Москва,Москва,2001-01-01 00:00:00.000000
49,1710550,CBB7DCA2-C003-495C-A121-E10C89B096DA,5EE3A642-0254-415C-94D0-43272864C279,3917233,2018-09-06 14:49:55.000000,2018-09-06 15:23:52,11.3981859,33.95,0,0,4,0.833333333,OriginalDriver,False,"улица Ленинские Горы 1 стр 2А, Раменки, Москва, Россия","Лужнецкая набережная 10А стр 11, Хамовники, Москва, Россия",11.762,True,Москва,Россия,4,5,5,5,2.5380000000000003,0.598,0.14300000000000002,,1055,0.0,0.0,33.95000076,5,0.800000012,1.0,1.0,1.0,75.05999756,29.36178357,0.0,0.341,0.0,1.0,,100,100,100,50,85.00000763,0,Москва,Москва,2001-01-01 00:00:00.000000
50,1711690,5249C0D6-55F5-418E-9F5C-46C1FC62983A,5EE3A642-0254-415C-94D0-43272864C279,3920631,2018-09-06 19:36:26.777974,2018-09-06 20:01:42,5.814786463,25.25370043,0,0,4,0.41666666700000005,OriginalDriver,False,"Профсоюзная улица, Академический, Москва, Россия","улица Введенского, Коньково, Москва, Россия",6.046,True,Москва,Россия,5,5,3,5,0.0,0.0,0.0,,1055,25.25370026,0.0,0.0,5,1.0,1.0,0.800000012,1.0,58.06799698,25.12982098,0.0,0.071,0.0,1.0,,100,100,100,50,85.00000763,0,Москва,Москва,2001-01-01 00:00:00.000000
51,1713373,D32E9849-3863-478F-B951-816C1E7F7346,5EE3A642-0254-415C-94D0-43272864C279,3925133,2018-09-07 08:33:16.000000,2018-09-07 09:14:22,12.1152624,41.1,0,1,3,4.183333333,OriginalDriver,False,"улица Введенского, Коньково, Москва, Россия","Лужнецкая набережная 2/4 стр 46, Хамовники, Москва, Россия",12.7,True,Москва,Россия,5,5,3,3,0.324,0.449,0.0,,1055,41.09999847,0.0,0.0,4,1.0,1.0,0.800000012,0.8999999759999999,57.95999908,26.74927954,0.0,1.324,0.0,0.7699999809999999,,100,100,100,100,100.00000759999999,0,Москва,Москва,2001-01-01 00:00:00.000000
52,1715998,FD9159C1-E5AB-4B22-A441-9D6819AB3EA3,5EE3A642-0254-415C-94D0-43272864C279,3932171,2018-09-07 19:11:12.000000,2018-09-07 19:26:58,4.472459598,15.76666667,0,0,3,1.15,OriginalDriver,False,"Лужнецкая набережная 10А стр 11, Хамовники, Москва, Россия","Ленинский проспект 11 стр 3, Якиманка, Москва, Россия",4.617,True,Москва,Россия,5,5,3,4,1.556,0.0,0.0,,1055,15.76666641,0.0,0.0,5,1.0,1.0,0.800000012,1.0,68.47200012,29.71533952,0.0,0.376,0.0,0.8199999929999999,,100,100,100,75,92.5,0,Москва,Москва,2001-01-01 00:00:00.000000
53,1716596,56E9EC11-64EE-458E-AB89-BA5A4902BF70,5EE3A642-0254-415C-94D0-43272864C279,3934000,2018-09-07 23:20:17.069960,2018-09-07 23:47:48,6.394482877000001,27.51550066,0,0,5,0.5166666670000001,OriginalDriver,False,"Профсоюзная улица, Академический, Москва, Россия","улица Миклухо-Маклая, Коньково, Москва, Россия",7.307,True,Москва,Россия,5,5,5,5,0.395,0.0,0.0,,1055,0.0,0.0,27.51550102,5,1.0,1.0,1.0,1.0,63.64799881,31.73201137,0.0,0.057,0.0,1.0,,100,100,100,75,92.5,0,Москва,Москва,2001-01-01 00:00:00.000000
54,1717803,FCC0B0D9-8DCF-4AB3-8DEE-33461105E1F7,5EE3A642-0254-415C-94D0-43272864C279,3937593,2018-09-08 09:20:12.000000,2018-09-08 09:24:02,0.459739721,3.833333333,0,0,5,0.0,OriginalDriver,False,"улица Миклухо-Маклая, Коньково, Москва, Россия","Профсоюзная улица, Коньково, Москва, Россия",0.78,True,Москва,Россия,5,5,5,5,0.0,0.0,0.0,,1055,0.0,0.0,3.833333254,5,1.0,1.0,1.0,1.0,48.67200089,29.99699936,0.0,0.0,0.0,1.0,,100,100,100,100,100.00000759999999,0,Москва,Москва,2001-01-01 00:00:00.000000
55,1718589,7BA0FC69-BA58-4998-A65B-AEC042271F4E,5EE3A642-0254-415C-94D0-43272864C279,3939759,2018-09-08 12:08:27.000000,2018-09-08 12:25:11,3.116748121,16.73333333,0,0,2,0.15,OriginalDriver,False,"Профсоюзная улица, Коньково, Москва, Россия","улица Миклухо-Маклая 40 корп 1, Коньково, Москва, Россия",2.992,True,Москва,Россия,2,5,5,4,0.254,0.146,0.21100000000000002,,1055,0.0,0.0,16.73333359,5,0.400000006,1.0,1.0,1.0,54.75600052,19.112839,0.0,0.099,0.0,0.970000029,,100,100,100,100,100.00000759999999,0,Москва,Москва,2001-01-01 00:00:00.000000
56,1718775,B52AB5FF-2603-44A3-B792-AC1F1BD3CA3C,5EE3A642-0254-415C-94D0-43272864C279,3940239,2018-09-08 12:39:08.000000,2018-09-08 13:09:15,8.681398984,30.11666667,0,2,2,5.25,OriginalDriver,False,"улица Миклухо-Маклая 40 корп 1, Коньково, Москва, Россия","улица Кравченко 2, Ломоносовский, Москва, Россия",9.237,True,Москва,Россия,5,5,5,2,0.986,0.047,0.065,,1055,0.0,0.0,30.11666679,3,1.0,1.0,1.0,0.800000012,71.17199707,32.74745687,0.0,2.821,0.0,0.40999999600000003,,100,100,100,100,100.00000759999999,0,Москва,Москва,2001-01-01 00:00:00.000000
57,1719355,5F50325E-4C75-44F7-914E-1480CA0AD0B7,5EE3A642-0254-415C-94D0-43272864C279,3941873,2018-09-08 14:59:46.000000,2018-09-08 15:12:45,6.122397164,12.98333333,0,0,4,1.4,OriginalDriver,False,"Ленинский проспект 95 корп 3, Ломоносовский, Москва, Россия","улица Миклухо-Маклая 40 корп 1, Коньково, Москва, Россия",6.007000000000001,True,Москва,Россия,4,5,5,4,0.039,0.0,0.107,,1055,0.0,0.0,12.98333359,5,0.800000012,1.0,1.0,1.0,57.02399826,36.76022836,0.0,0.525,0.0,0.8199999929999999,,100,100,100,75,92.5,0,Москва,Москва,2001-01-01 00:00:00.000000
58,1719650,7574346D-AE96-4A48-ACF0-ACAABBAA6549,5EE3A642-0254-415C-94D0-43272864C279,3942740,2018-09-08 15:54:32.000000,2018-09-08 16:24:41,12.07206298,30.15,0,2,2,5.65,OriginalDriver,False,"улица Миклухо-Маклая 40 корп 1, Коньково, Москва, Россия","Калужская площадь 1 стр 7, Якиманка, Москва, Россия",12.909,True,Москва,Россия,5,5,5,2,3.215,0.198,0.0,,1055,0.0,0.0,30.14999962,3,1.0,1.0,1.0,0.800000012,74.01599884,39.65051035,0.0,2.627,0.0,0.560000002,,100,100,100,50,85.00000763,0,Москва,Москва,2001-01-01 00:00:00.000000
59,1720230,33B7A7F5-06EE-4024-94CB-4D3F273751B1,5EE3A642-0254-415C-94D0-43272864C279,3944310,2018-09-08 17:58:48.000000,2018-09-08 18:30:54,14.10131763,32.1,1,1,4,0.6166666670000001,OriginalDriver,False,"Калужская площадь 1 стр 7, Якиманка, Москва, Россия","Коньково, Москва, Россия",15.253,True,Москва,Россия,5,4,5,4,3.159,0.512,0.0,,1055,0.0,0.0,32.09999847,4,1.0,0.8999999759999999,1.0,0.8999999759999999,81.68399811,46.97587595,0.05,0.687,0.067,0.939999998,,100,100,100,25,77.50000763,0,Москва,Москва,2001-01-01 00:00:00.000000
60,1722201,8F030F5F-CDD3-49E5-9E1E-BACC0A081F28,5EE3A642-0254-415C-94D0-43272864C279,3951396,2018-09-09 10:21:45.829099,2018-09-09 10:28:22,2.502798588,6.602848347,0,0,4,0.0,OriginalDriver,False,"Профсоюзная улица, Коньково, Москва, Россия","Профсоюзная улица 29 корп 3, Черёмушки, Москва, Россия",2.623,True,Москва,Россия,4,5,5,5,0.583,0.0,0.037000000000000005,,1055,0.0,0.0,6.60284853,5,0.800000012,1.0,1.0,1.0,65.77200317,33.00237876,0.0,0.0,0.0,1.0,,100,100,100,100,100.00000759999999,0,Москва,Москва,2001-01-01 00:00:00.000000
61,1722567,ADE24917-4E3A-4A78-8A21-D2B987B2A2BF,5EE3A642-0254-415C-94D0-43272864C279,3952467,2018-09-09 11:54:50.000000,2018-09-09 12:00:00,1.5724279980000002,5.166666667,1,0,4,0.3,OriginalDriver,False,"Профсоюзная улица 29 корп 3, Черёмушки, Москва, Россия","проспект 60 лет Октября 21, Академический, Москва, Россия",2.991,True,Москва,Россия,5,4,5,4,0.53,0.0,0.0,,1055,0.0,0.0,5.1666665080000005,5,1.0,0.8999999759999999,1.0,1.0,70.55999756,49.29029866,0.0,0.297,0.0,0.800000012,,100,100,100,100,100.00000759999999,0,Москва,Москва,2001-01-01 00:00:00.000000
62,1724317,08541002-3142-4BA8-BA93-82B9DADFBC47,5EE3A642-0254-415C-94D0-43272864C279,3957271,2018-09-09 18:16:56.000000,2018-09-09 18:37:29,6.794558187000001,20.55,1,0,3,1.233333333,OriginalDriver,False,"Профсоюзная улица, Академический, Москва, Россия","улица Миклухо-Маклая 40 корп 1, Коньково, Москва, Россия",6.997999999999999,True,Москва,Россия,5,4,5,3,0.317,0.006999999999999999,0.0,,1055,0.0,0.0,20.54999924,5,1.0,0.8999999759999999,1.0,1.0,65.77200317,38.65012212,0.0,1.0170000000000001,0.0,0.6800000070000001,,100,100,100,100,100.00000759999999,0,Москва,Москва,2001-01-01 00:00:00.000000
63,1726239,EC49014C-ADC6-4702-97B5-0D3B63E52658,5EE3A642-0254-415C-94D0-43272864C279,3963043,2018-09-10 08:17:54.000000,2018-09-10 09:17:31,12.54769206,59.61666667,0,1,3,3.5333333330000003,OriginalDriver,False,"улица Миклухо-Маклая 40 корп 1, Коньково, Москва, Россия","Лужнецкая набережная 2/4 стр 46, Хамовники, Москва, Россия",14.276,True,Москва,Россия,3,5,3,4,0.9890000000000001,0.0,0.589,,1055,59.61666489,0.0,0.0,4,0.600000024,1.0,0.800000012,0.8999999759999999,75.41999817,29.17151296,0.0,1.27,0.0,0.8199999929999999,,100,100,100,100,100.00000759999999,0,Москва,Москва,2001-01-01 00:00:00.000000
64,1727027,4870BEEA-E868-4F13-A4A6-9DCF0545767E,5EE3A642-0254-415C-94D0-43272864C279,3965510,2018-09-10 12:18:41.000000,2018-09-10 12:33:37,6.0236330229999995,14.93333333,1,1,3,1.516666667,OriginalDriver,False,"Лужнецкая набережная 2/4 стр 46, Хамовники, Москва, Россия","Профсоюзная улица 44 корп 2, Черёмушки, Москва, Россия",6.712000000000001,True,Москва,Россия,5,4,5,3,0.628,0.0,0.0,,1055,0.0,0.0,14.9333334,4,1.0,0.8999999759999999,1.0,0.8999999759999999,67.57199859999999,37.3046509,0.0,0.672,0.0,0.7699999809999999,,100,100,100,75,92.5,0,Москва,Москва,2001-01-01 00:00:00.000000
65,1727089,83BE9EDA-268C-4769-BF11-0981CBD9D64B,5EE3A642-0254-415C-94D0-43272864C279,3965679,2018-09-10 12:41:57.000000,2018-09-10 12:49:12,1.490613917,7.25,0,0,5,0.0,OriginalDriver,False,"Профсоюзная улица 60, Обручевский, Москва, Россия","улица Воронцовские Пруды 5, Обручевский, Москва, Россия",1.493,True,Москва,Россия,5,5,5,5,0.0,0.0,0.0,,1055,0.0,0.0,7.25,5,1.0,1.0,1.0,1.0,51.04800034,27.75424307,0.0,0.0,0.0,1.0,,100,100,100,75,92.5,0,Москва,Москва,2001-01-01 00:00:00.000000
66,1727489,1C4C5F7C-C275-43F1-8A33-30CBAADADED0,5EE3A642-0254-415C-94D0-43272864C279,3966709,2018-09-10 14:11:30.000000,2018-09-10 14:22:06,1.88295217,10.6,0,0,2,2.333333333,OriginalDriver,False,"улица Воронцовские Пруды 5, Обручевский, Москва, Россия","улица Гарибальди 23 корп 1, Черёмушки, Москва, Россия",2.072,True,Москва,Россия,5,5,5,2,0.0,0.0,0.0,,1055,0.0,0.0,10.60000038,5,1.0,1.0,1.0,1.0,48.95999908,23.02386135,0.0,0.623,0.0,0.40999999600000003,,100,100,100,75,92.5,0,Москва,Москва,2001-01-01 00:00:00.000000
67,1727859,43A9E081-C658-4529-A10F-A974198CE0B6,5EE3A642-0254-415C-94D0-43272864C279,3967639,2018-09-10 15:21:53.000000,2018-09-10 15:43:12,5.749083059,21.31666667,0,0,2,5.5,OriginalDriver,False,"улица Гарибальди 23 корп 1, Черёмушки, Москва, Россия","Коньково, Москва, Россия",6.101,True,Москва,Россия,3,5,5,1,0.525,0.28,0.168,,1055,0.0,0.0,21.31666756,5,0.600000024,1.0,1.0,1.0,58.60800171,28.81669763,0.11666666699999999,2.006,0.077,0.379999995,,100,100,100,50,85.00000763,0,Москва,Москва,2001-01-01 00:00:00.000000
68,1730519,5ECAE7C0-3D31-470E-AD0D-ACF33E0B994F,5EE3A642-0254-415C-94D0-43272864C279,3975587,2018-09-11 08:10:23.000000,2018-09-11 08:43:45,4.74557348,33.36666667,1,1,3,2.5,OriginalDriver,False,"Коньково, Москва, Россия","Ленинский проспект, Обручевский, Москва, Россия",5.327999999999999,True,Москва,Россия,5,4,3,4,0.0,0.0,0.0,,1055,33.36666489,0.0,0.0,4,1.0,0.8999999759999999,0.800000012,0.8999999759999999,57.744003299999996,19.78541325,0.0,0.33299999999999996,0.0,0.879999995,,100,100,100,100,100.00000759999999,0,Москва,Москва,2001-01-01 00:00:00.000000
69,1730690,F28A13E3-FAB5-40FD-8DBD-AE9D60F6499F,5EE3A642-0254-415C-94D0-43272864C279,3976044,2018-09-11 08:48:21.000000,2018-09-11 09:18:16,8.176223689,29.91666667,1,0,3,1.3833333330000002,OriginalDriver,False,"Ленинский проспект, Обручевский, Москва, Россия","Лужнецкая набережная 2/4 стр 71, Хамовники, Москва, Россия",8.722000000000001,True,Москва,Россия,5,4,3,5,0.389,0.0,0.0,,1055,29.91666603,0.0,0.0,5,1.0,0.8999999759999999,0.800000012,1.0,64.11599731,26.28016306,0.0,0.231,0.0,1.0,,100,100,100,100,100.00000759999999,0,Москва,Москва,2001-01-01 00:00:00.000000
70,1732473,DEBA0D31-8361-42AE-BD4B-6F6277835D22,5EE3A642-0254-415C-94D0-43272864C279,3981275,2018-09-11 16:11:41.000000,2018-09-11 16:28:04,3.8134026789999997,16.38333333,0,0,5,0.166666667,OriginalDriver,False,"Лужнецкая набережная 10А стр 5, Хамовники, Москва, Россия","Ленинский проспект 88 корп 3, Ломоносовский, Москва, Россия",6.406000000000001,True,Москва,Россия,5,5,5,5,0.0,0.0,0.0,,1055,0.0,0.0,16.38333321,5,1.0,1.0,1.0,1.0,52.19999695,28.99330349,0.0,0.129,0.0,1.0,,100,100,100,75,92.5,0,Москва,Москва,2001-01-01 00:00:00.000000
71,1733746,BBC44923-DF01-4C08-A943-3E9336432AD8,5EE3A642-0254-415C-94D0-43272864C279,3985071,2018-09-11 18:39:38.000000,2018-09-11 19:20:07,7.33936321,40.48333333,0,0,3,2.0,OriginalDriver,False,"Ленинский проспект 88 корп 3, Ломоносовский, Москва, Россия","улица Миклухо-Маклая, Коньково, Москва, Россия",8.271,True,Москва,Россия,5,5,3,4,0.364,0.0,0.073,,1055,40.48333359,0.0,0.0,5,1.0,1.0,0.800000012,1.0,60.12000275,27.22192875,0.0,0.511,0.0,0.879999995,,100,100,100,50,85.00000763,0,Москва,Москва,2001-01-01 00:00:00.000000
72,1735352,2408D020-F0FC-41A4-BAEA-D18E6E5E0905,5EE3A642-0254-415C-94D0-43272864C279,3989731,2018-09-12 10:02:36.000000,2018-09-12 10:15:03,4.887792002,12.45,0,1,2,2.183333333,OriginalDriver,False,"улица Введенского, Коньково, Москва, Россия","Профсоюзная улица 29, Черёмушки, Москва, Россия",4.8839999999999995,True,Москва,Россия,5,5,3,2,0.069,0.0,0.0,,1055,12.44999981,0.0,0.0,4,1.0,1.0,0.800000012,0.8999999759999999,59.75999832,36.98143994,0.0,1.493,0.0,0.40999999600000003,,100,100,100,100,100.00000759999999,0,Москва,Москва,2001-01-01 00:00:00.000000
73,1735372,2F748890-B022-427E-B857-025BAA0EAE67,5EE3A642-0254-415C-94D0-43272864C279,3989782,2018-09-12 10:04:05.000000,2018-09-12 10:17:57,5.472903377000001,13.86666667,0,1,2,3.366666667,OriginalDriver,False,"улица Введенского 5, Коньково, Москва, Россия","Профсоюзная улица 44, Черёмушки, Москва, Россия",5.452000000000001,True,Москва,Россия,5,5,3,1,0.151,0.0,0.0,,1055,13.86666679,0.0,0.0,4,1.0,1.0,0.800000012,0.8999999759999999,60.55199814,36.54356501,0.0,2.246,0.0,0.280000001,,100,100,100,100,100.00000759999999,0,Москва,Москва,2001-01-01 00:00:00.000000
74,1735507,90FD98D7-CA26-4237-8048-4A78CEC1D91E,5EE3A642-0254-415C-94D0-43272864C279,3990184,2018-09-12 10:15:19.000000,2018-09-12 10:45:50,5.8492258,30.51666667,0,0,2,1.5,OriginalDriver,False,"Профсоюзная улица 27 корп 1, Черёмушки, Москва, Россия","улица Лебедева, Раменки, Москва, Россия",5.784,True,Москва,Россия,2,5,3,3,0.494,0.086,0.31,,1055,30.51666641,0.0,0.0,5,0.400000006,1.0,0.800000012,1.0,60.55199814,24.10882257,0.0,0.784,0.0,0.699999988,,100,100,100,75,92.5,0,Москва,Москва,2001-01-01 00:00:00.000000
75,1735982,4B3234E1-4894-4C65-A329-F4D27102E725,5EE3A642-0254-415C-94D0-43272864C279,3991408,2018-09-12 12:25:07.000000,2018-09-12 12:42:37,2.935523471,17.5,0,0,4,1.65,OriginalDriver,False,"улица Лебедева, Раменки, Москва, Россия","Профсоюзная улица 42 корп 4, Черёмушки, Москва, Россия",4.282,True,Москва,Россия,5,5,5,4,0.171,0.0,0.0,,1055,0.0,0.0,17.5,5,1.0,1.0,1.0,1.0,53.89199829,17.10263364,0.0,0.40399999999999997,0.0,0.800000012,,100,100,100,75,92.5,0,Москва,Москва,2001-01-01 00:00:00.000000
76,1736696,15E46403-740B-4D2A-9DC9-249A54165885,5EE3A642-0254-415C-94D0-43272864C279,3993385,2018-09-12 14:59:16.000000,2018-09-12 15:24:11,7.642729348,24.91666667,0,0,4,0.0,OriginalDriver,False,"Профсоюзная улица 42 корп 4, Черёмушки, Москва, Россия","Лужнецкая набережная 2/4 стр 17, Хамовники, Москва, Россия",8.766,True,Москва,Россия,4,5,5,5,1.655,0.249,0.0,,1055,0.0,0.0,24.91666603,5,0.800000012,1.0,1.0,1.0,77.54399872,32.86771347,0.0,0.0,0.0,1.0,,100,100,100,50,85.00000763,0,Москва,Москва,2001-01-01 00:00:00.000000
77,1737819,28FF1CE5-AC8A-4DE4-BF52-63780FE3C967,5EE3A642-0254-415C-94D0-43272864C279,3996539,2018-09-12 19:30:14.000000,2018-09-12 19:49:19,3.027184901,19.08333333,0,0,3,0.15,OriginalDriver,False,"Андреевская набережная 1 корп 1, Гагаринский, Москва, Россия","проспект 60 лет Октября 31, Академический, Москва, Россия",3.158,True,Москва,Россия,5,5,3,4,0.0,0.0,0.0,,1055,19.08333397,0.0,0.0,5,1.0,1.0,0.800000012,1.0,54.61199951,19.81934375,0.0,0.14400000000000002,0.0,0.939999998,,100,100,100,50,85.00000763,0,Москва,Москва,2001-01-01 00:00:00.000000
78,1737840,68EE30BA-171D-4663-87DA-24AFB4EE27AB,5EE3A642-0254-415C-94D0-43272864C279,3996562,2018-09-12 19:36:25.000000,2018-09-12 19:51:40,2.9928662810000004,15.25,0,0,3,0.15,OriginalDriver,False,"улица Косыгина 2, Гагаринский, Москва, Россия","Профсоюзная улица, Академический, Москва, Россия",2.948,True,Москва,Россия,5,5,3,4,0.0,0.0,0.0,,1055,15.25,0.0,0.0,5,1.0,1.0,0.800000012,1.0,54.61199951,23.82569421,0.0,0.203,0.0,0.879999995,,100,100,100,50,85.00000763,0,Москва,Москва,2001-01-01 00:00:00.000000
79,1737943,AF9FE90C-8632-4C7A-9833-645614B3704A,5EE3A642-0254-415C-94D0-43272864C279,3996901,2018-09-12 19:50:21.000000,2018-09-12 20:09:50,6.947395994,19.48333333,0,0,3,0.933333333,OriginalDriver,False,"проспект 60 лет Октября 20, Академический, Москва, Россия","улица Миклухо-Маклая 40 корп 1, Коньково, Москва, Россия",6.822,True,Москва,Россия,5,5,3,4,0.021,0.0,0.0,,1055,19.48333359,0.0,0.0,5,1.0,1.0,0.800000012,1.0,55.40399933,27.34359657,0.0,0.322,0.0,0.939999998,,100,100,100,25,77.50000763,0,Москва,Москва,2001-01-01 00:00:00.000000
80,1739581,69F628CF-0F24-474F-8F21-AF68CEC10B1C,5EE3A642-0254-415C-94D0-43272864C279,4001893,2018-09-13 08:21:59.000000,2018-09-13 09:03:23,13.52938482,41.4,0,0,3,1.733333333,OriginalDriver,False,"улица Миклухо-Маклая 40 корп 1, Коньково, Москва, Россия","Лужнецкая набережная 2/4 стр 1, Хамовники, Москва, Россия",14.115,True,Москва,Россия,4,5,3,5,1.208,0.5,0.0,,1055,41.40000153,0.0,0.0,5,0.800000012,1.0,0.800000012,1.0,62.56799698,32.99824736,0.0,0.365,0.0,1.0,,100,100,100,100,100.00000759999999,0,Москва,Москва,2001-01-01 00:00:00.000000
