,Id,RichTrackId,DeviceToken,AvgLat,AvgLon,StartLat,StartLon,FinishLat,FinishLon
196,1839218,1957160,5EE3A642-0254-415C-94D0-43272864C279,55.68191315866079,37.56370756914126,55.72453,37.60588,55.63885,37.53831
197,1841303,1959245,5EE3A642-0254-415C-94D0-43272864C279,55.66951992401207,37.544721732522774,55.63885,37.53831,55.69942,37.52671
198,1841795,1959737,5EE3A642-0254-415C-94D0-43272864C279,55.67046222324651,37.53597575432413,55.69938741629542,37.52690216529884,55.63889,37.53856
199,1843112,1961054,5EE3A642-0254-415C-94D0-43272864C279,55.61419440000017,37.54593399999993,55.63889,37.53856,55.60476,37.55412
200,1843115,1961057,5EE3A642-0254-415C-94D0-43272864C279,55.6231162078651,37.54181601123598,55.60476,37.55412,55.63897,37.53785
201,1847188,1965130,5EE3A642-0254-415C-94D0-43272864C279,55.67174557463693,37.54470844121526,55.64186,37.52671,55.69956,37.53102
202,1848087,1966029,5EE3A642-0254-415C-94D0-43272864C279,55.67776988748256,37.549499985935576,55.69956,37.53102,55.67269,37.56074
203,1848101,1966043,5EE3A642-0254-415C-94D0-43272864C279,55.65652525104602,37.55804102510465,55.67269,37.56074,55.63884,37.53827
204,1850990,1968932,5EE3A642-0254-415C-94D0-43272864C279,55.64047311111112,37.53408344444447,55.64328,37.52751,55.63909,37.53806
205,1852697,1970639,5EE3A642-0254-415C-94D0-43272864C279,55.68046690871373,37.5626664315353,55.72445,37.60485,55.63888,37.5385
206,1852699,1970641,5EE3A642-0254-415C-94D0-43272864C279,55.672320064835446,37.55596914504687,55.640745693869555,37.532455595245146,55.72243,37.60515
207,1855554,1973496,5EE3A642-0254-415C-94D0-43272864C279,55.66580463338517,37.53308574102946,55.63888,37.5385,55.67795,37.52461
208,1855557,1973499,5EE3A642-0254-415C-94D0-43272864C279,55.643275537427286,37.53385299413121,55.64349374273386,37.52718941312053,55.64057,37.53368
209,1855558,1973500,5EE3A642-0254-415C-94D0-43272864C279,55.66063003149609,37.532219259842506,55.67795,37.52461,55.63894,37.53883
210,1859720,1977662,5EE3A642-0254-415C-94D0-43272864C279,55.69962136842103,37.58022789473688,55.67742,37.56246,55.72217,37.60448
211,1859721,1977663,5EE3A642-0254-415C-94D0-43272864C279,55.65525515729977,37.53983215303043,55.64073542603817,37.5323233288131,55.67282,37.56088
212,1860056,1977998,5EE3A642-0254-415C-94D0-43272864C279,55.689520776699005,37.570199563106804,55.72217,37.60448,55.63985,37.53271
213,1862115,1980057,5EE3A642-0254-415C-94D0-43272864C279,55.667617474600775,37.549165442670514,55.63985,37.53271,55.69928,37.52778
214,1863642,1981584,5EE3A642-0254-415C-94D0-43272864C279,55.6662183875969,37.52640691472879,55.69928,37.52778,55.63892,37.53869
215,1864783,1982725,5EE3A642-0254-415C-94D0-43272864C279,55.775120842817664,37.426609747769966,55.63892,37.53869,55.63889,37.53856
216,1869247,1987189,5EE3A642-0254-415C-94D0-43272864C279,55.65650361702128,37.52903952718676,55.64185,37.52672,55.67337,37.52743
217,1869248,1987190,5EE3A642-0254-415C-94D0-43272864C279,55.665256795454745,37.595911750000006,55.67337,37.52743,55.63781,37.67231
218,1870776,1988718,5EE3A642-0254-415C-94D0-43272864C279,55.65356572496268,37.60321017937226,55.63781,37.67231,55.63893,37.53895
219,1871548,1989490,5EE3A642-0254-415C-94D0-43272864C279,55.696179607843135,37.53069607843136,55.69963,37.52718,55.69346,37.53309
220,1871550,1989492,5EE3A642-0254-415C-94D0-43272864C279,55.667695424430704,37.54274955486529,55.63893,37.53895,55.69952,37.52688
221,1875381,1993323,5EE3A642-0254-415C-94D0-43272864C279,55.64926408084701,37.53144499518799,55.68739,37.52493,55.63957,37.53769
222,1913923,2031865,5EE3A642-0254-415C-94D0-43272864C279,55.657893293413224,37.542417095808425,55.64175,37.52628,55.67368,37.56164
223,1913924,2031866,5EE3A642-0254-415C-94D0-43272864C279,55.6573897389558,37.55900164658635,55.67368,37.56164,55.63891,37.53865
224,1913926,2031868,5EE3A642-0254-415C-94D0-43272864C279,55.641888443113736,37.534445568862274,55.63891,37.53865,55.64077,37.53077
