Id,HeartbeatId,Key,Value,Id,DeviceToken,ChargeLevel,WifiEnabled,GPSEnabled,MobileDataEnabled,NotLoadTripsCount,ServerDt
180569579,13350723,LastKnownLongitude,37.57731377,13350723,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 13:51:01.4379081 +03:00
180570047,13350754,LastKnownLatitude,55.6938767,13350754,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 13:51:29.4996772 +03:00
180570048,13350754,LastKnownLongitude,37.57623171,13350754,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 13:51:29.4996772 +03:00
180570490,13350783,LastKnownLatitude,55.69068296,13350783,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 13:51:57.8674823 +03:00
180570491,13350783,LastKnownLongitude,37.57510668,13350783,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 13:51:57.8674823 +03:00
180571015,13350816,LastKnownLatitude,55.68769154,13350816,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 13:52:26.9789945 +03:00
180571016,13350816,LastKnownLongitude,37.57315215,13350816,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 13:52:26.9789945 +03:00
180571785,13350865,LastKnownLatitude,55.6853508,13350865,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 13:53:10.9887608 +03:00
180571787,13350865,LastKnownLongitude,37.57065172,13350865,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 13:53:10.9887608 +03:00
180572684,13350923,LastKnownLatitude,55.68291708,13350923,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 13:53:53.3288016 +03:00
180572685,13350923,LastKnownLongitude,37.56802773,13350923,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 13:53:53.3288016 +03:00
180573541,13350978,LastKnownLatitude,55.68024242,13350978,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 13:54:45.4943319 +03:00
180573542,13350978,LastKnownLongitude,37.56512814,13350978,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 13:54:45.4943319 +03:00
180574970,13351071,LastKnownLatitude,55.67754643,13351071,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 13:56:06.6656259 +03:00
180574972,13351071,LastKnownLongitude,37.56228849,13351071,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 13:56:06.6656259 +03:00
180575472,13351103,LastKnownLatitude,55.67495467,13351103,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 13:56:34.6128357 +03:00
180575474,13351103,LastKnownLongitude,37.55952012,13351103,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 13:56:34.6128357 +03:00
180576375,13351162,LastKnownLatitude,55.6725652,13351162,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 13:57:22.7739129 +03:00
180576376,13351162,LastKnownLongitude,37.55691044,13351162,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 13:57:22.7739129 +03:00
180576882,13351195,LastKnownLatitude,55.66969449,13351195,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 13:57:48.6679515 +03:00
180576883,13351195,LastKnownLongitude,37.55391412,13351195,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 13:57:48.6679515 +03:00
180577784,13351254,LastKnownLatitude,55.66691473,13351254,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 13:58:37.4923385 +03:00
180577785,13351254,LastKnownLongitude,37.55084286,13351254,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 13:58:37.4923385 +03:00
180578973,13351331,LastKnownLatitude,55.66407835,13351331,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 13:59:58.7744886 +03:00
180578974,13351331,LastKnownLongitude,37.54784411,13351331,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 13:59:58.7744886 +03:00
180579338,13351355,LastKnownLatitude,55.66142929,13351355,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 14:00:21.3738264 +03:00
180579339,13351355,LastKnownLongitude,37.54500566,13351355,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 14:00:21.3738264 +03:00
180579610,13351373,LastKnownLatitude,55.65844735,13351373,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 14:00:45.4035354 +03:00
180579611,13351373,LastKnownLongitude,37.54181002,13351373,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 14:00:45.4035354 +03:00
180580627,13351439,LastKnownLatitude,55.65584086,13351439,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 14:01:52.9289803 +03:00
180580628,13351439,LastKnownLongitude,37.539042,13351439,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 14:01:52.9289803 +03:00
180581018,13351464,LastKnownLatitude,55.65308468,13351464,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 14:02:17.5624696 +03:00
180581019,13351464,LastKnownLongitude,37.53604726,13351464,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 14:02:17.5624696 +03:00
180581530,13351498,LastKnownLatitude,55.65048623,13351498,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 14:02:44.2650785 +03:00
180581531,13351498,LastKnownLongitude,37.53324949,13351498,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 14:02:44.2650785 +03:00
180581994,13351528,LastKnownLatitude,55.6475173,13351528,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 14:03:09.7293492 +03:00
180581996,13351528,LastKnownLongitude,37.53010789,13351528,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 14:03:09.7293492 +03:00
180582638,13351570,LastKnownLatitude,55.64452162,13351570,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 14:03:39.7600284 +03:00
180582639,13351570,LastKnownLongitude,37.52749402,13351570,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 14:03:39.7600284 +03:00
180586306,13351810,LastKnownLatitude,55.64176125,13351810,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 14:07:02.4502765 +03:00
180586307,13351810,LastKnownLongitude,37.52916415,13351810,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 14:07:02.4502765 +03:00
180589758,13352033,LastKnownLatitude,55.64061674,13352033,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 14:09:56.7673122 +03:00
180589759,13352033,LastKnownLongitude,37.53447496,13352033,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 14:09:56.7673122 +03:00
180594618,13352346,LastKnownLatitude,55.63933866,13352346,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 14:14:19.0577374 +03:00
180594619,13352346,LastKnownLongitude,37.53788873,13352346,5EE3A642-0254-415C-94D0-43272864C279,100,True,True,True,0,2018-08-30 14:14:19.0577374 +03:00
180605611,13353060,LastKnownLatitude,55.63930904,13353060,5EE3A642-0254-415C-94D0-43272864C279,98,True,True,True,1,2018-08-30 14:23:28.2065627 +03:00
180605612,13353060,LastKnownLongitude,37.53621764,13353060,5EE3A642-0254-415C-94D0-43272864C279,98,True,True,True,1,2018-08-30 14:23:28.2065627 +03:00
180757541,13362930,LastKnownLatitude,55.63930904,13362930,5EE3A642-0254-415C-94D0-43272864C279,77,True,True,True,0,2018-08-30 16:56:16.6665816 +03:00
180757543,13362930,LastKnownLongitude,37.53621764,13362930,5EE3A642-0254-415C-94D0-43272864C279,77,True,True,True,0,2018-08-30 16:56:16.6665816 +03:00
180757712,13362941,LastKnownLatitude,55.63930904,13362941,5EE3A642-0254-415C-94D0-43272864C279,77,True,True,True,0,2018-08-30 16:56:25.7010267 +03:00
180757713,13362941,LastKnownLongitude,37.53621764,13362941,5EE3A642-0254-415C-94D0-43272864C279,77,True,True,True,0,2018-08-30 16:56:25.7010267 +03:00
180757776,13362945,LastKnownLatitude,55.63835104,13362945,5EE3A642-0254-415C-94D0-43272864C279,77,True,True,True,0,2018-08-30 16:56:31.0605232 +03:00
180757777,13362945,LastKnownLongitude,37.54237041,13362945,5EE3A642-0254-415C-94D0-43272864C279,77,True,True,True,0,2018-08-30 16:56:31.0605232 +03:00
180758309,13362980,LastKnownLatitude,55.63972665,13362980,5EE3A642-0254-415C-94D0-43272864C279,77,True,True,True,0,2018-08-30 16:57:03.6079414 +03:00
180758310,13362980,LastKnownLongitude,37.5367965,13362980,5EE3A642-0254-415C-94D0-43272864C279,77,True,True,True,0,2018-08-30 16:57:03.6079414 +03:00
180758830,13363014,LastKnownLatitude,55.64114298,13363014,5EE3A642-0254-415C-94D0-43272864C279,77,True,True,True,0,2018-08-30 16:57:40.3963473 +03:00
180758831,13363014,LastKnownLongitude,37.53147211,13363014,5EE3A642-0254-415C-94D0-43272864C279,77,True,True,True,0,2018-08-30 16:57:40.3963473 +03:00
180760270,13363108,LastKnownLatitude,55.64356077,13363108,5EE3A642-0254-415C-94D0-43272864C279,77,True,True,True,0,2018-08-30 16:59:12.1554618 +03:00
180760271,13363108,LastKnownLongitude,37.52773857,13363108,5EE3A642-0254-415C-94D0-43272864C279,77,True,True,True,0,2018-08-30 16:59:12.1554618 +03:00
180765764,13363465,LastKnownLatitude,55.64348649,13363465,5EE3A642-0254-415C-94D0-43272864C279,75,True,True,True,0,2018-08-30 17:04:29.7303206 +03:00
180765765,13363465,LastKnownLongitude,37.52686794,13363465,5EE3A642-0254-415C-94D0-43272864C279,75,True,True,True,0,2018-08-30 17:04:29.7303206 +03:00
180796258,13365440,LastKnownLatitude,55.64348649,13365440,5EE3A642-0254-415C-94D0-43272864C279,64,True,True,True,0,2018-08-30 17:34:36.2825334 +03:00
180796259,13365440,LastKnownLongitude,37.52686794,13365440,5EE3A642-0254-415C-94D0-43272864C279,64,True,True,True,0,2018-08-30 17:34:36.2825334 +03:00
180796543,13365458,LastKnownLatitude,55.64348649,13365458,5EE3A642-0254-415C-94D0-43272864C279,64,True,True,True,0,2018-08-30 17:34:58.4955343 +03:00
180796544,13365458,LastKnownLongitude,37.52686794,13365458,5EE3A642-0254-415C-94D0-43272864C279,64,True,True,True,0,2018-08-30 17:34:58.4955343 +03:00
180796559,13365459,LastKnownLatitude,55.74094685,13365459,5EE3A642-0254-415C-94D0-43272864C279,64,True,True,True,0,2018-08-30 17:34:59.0737066 +03:00
180796560,13365459,LastKnownLongitude,37.62548458,13365459,5EE3A642-0254-415C-94D0-43272864C279,64,True,True,True,0,2018-08-30 17:34:59.0737066 +03:00
180801426,13365780,LastKnownLatitude,55.74042764,13365780,5EE3A642-0254-415C-94D0-43272864C279,60.00000381,True,True,True,1,2018-08-30 17:40:03.0075379 +03:00
180801427,13365780,LastKnownLongitude,37.62440608,13365780,5EE3A642-0254-415C-94D0-43272864C279,60.00000381,True,True,True,1,2018-08-30 17:40:03.0075379 +03:00
180922973,13373785,LastKnownLatitude,55.7655813,13373785,5EE3A642-0254-415C-94D0-43272864C279,60.00000381,True,True,True,0,2018-08-30 20:12:40.5985792 +03:00
180922974,13373785,LastKnownLongitude,37.60411663,13373785,5EE3A642-0254-415C-94D0-43272864C279,60.00000381,True,True,True,0,2018-08-30 20:12:40.5985792 +03:00
180922999,13373786,LastKnownLatitude,55.7655813,13373786,5EE3A642-0254-415C-94D0-43272864C279,60.00000381,True,True,True,0,2018-08-30 20:12:40.7704747 +03:00
180923001,13373786,LastKnownLongitude,37.60411663,13373786,5EE3A642-0254-415C-94D0-43272864C279,60.00000381,True,True,True,0,2018-08-30 20:12:40.7704747 +03:00
180923002,13373787,LastKnownLatitude,55.76584992,13373787,5EE3A642-0254-415C-94D0-43272864C279,60.00000381,True,True,True,0,2018-08-30 20:12:40.7860743 +03:00
180923004,13373787,LastKnownLongitude,37.60377168,13373787,5EE3A642-0254-415C-94D0-43272864C279,60.00000381,True,True,True,0,2018-08-30 20:12:40.7860743 +03:00
180925709,13373969,LastKnownLatitude,55.76597619,13373969,5EE3A642-0254-415C-94D0-43272864C279,49,True,True,True,1,2018-08-30 20:17:41.5852872 +03:00
180925710,13373969,LastKnownLongitude,37.60405884,13373969,5EE3A642-0254-415C-94D0-43272864C279,49,True,True,True,1,2018-08-30 20:17:41.5852872 +03:00
180949030,13375522,LastKnownLatitude,55.76597619,13375522,5EE3A642-0254-415C-94D0-43272864C279,34,True,True,True,0,2018-08-30 20:59:20.6939508 +03:00
180949031,13375522,LastKnownLongitude,37.60405884,13375522,5EE3A642-0254-415C-94D0-43272864C279,34,True,True,True,0,2018-08-30 20:59:20.6939508 +03:00
180949149,13375530,LastKnownLatitude,55.76597619,13375530,5EE3A642-0254-415C-94D0-43272864C279,34,True,True,True,0,2018-08-30 20:59:28.0223126 +03:00
180949150,13375530,LastKnownLongitude,37.60405884,13375530,5EE3A642-0254-415C-94D0-43272864C279,34,True,True,True,0,2018-08-30 20:59:28.0223126 +03:00
180949165,13375531,LastKnownLatitude,55.76597619,13375531,5EE3A642-0254-415C-94D0-43272864C279,34,True,True,True,0,2018-08-30 20:59:28.3035792 +03:00
180949166,13375531,LastKnownLongitude,37.60405884,13375531,5EE3A642-0254-415C-94D0-43272864C279,34,True,True,True,0,2018-08-30 20:59:28.3035792 +03:00
180950286,13375605,LastKnownLatitude,55.64603606,13375605,5EE3A642-0254-415C-94D0-43272864C279,33,True,True,True,0,2018-08-30 21:01:21.8038817 +03:00
180950287,13375605,LastKnownLongitude,37.52898405,13375605,5EE3A642-0254-415C-94D0-43272864C279,33,True,True,True,0,2018-08-30 21:01:21.8038817 +03:00
180950737,13375635,LastKnownLatitude,55.64884391,13375635,5EE3A642-0254-415C-94D0-43272864C279,33,True,True,True,0,2018-08-30 21:02:14.3109439 +03:00
180950738,13375635,LastKnownLongitude,37.5317825,13375635,5EE3A642-0254-415C-94D0-43272864C279,33,True,True,True,0,2018-08-30 21:02:14.3109439 +03:00
180951302,13375673,LastKnownLatitude,55.64861726,13375673,5EE3A642-0254-415C-94D0-43272864C279,33,True,True,True,0,2018-08-30 21:03:11.5438015 +03:00
180951303,13375673,LastKnownLongitude,37.53721214,13375673,5EE3A642-0254-415C-94D0-43272864C279,33,True,True,True,0,2018-08-30 21:03:11.5438015 +03:00
180954388,13375879,LastKnownLatitude,55.64746438,13375879,5EE3A642-0254-415C-94D0-43272864C279,32,True,True,True,1,2018-08-30 21:08:47.8663199 +03:00
180954390,13375879,LastKnownLongitude,37.54067673,13375879,5EE3A642-0254-415C-94D0-43272864C279,32,True,True,True,1,2018-08-30 21:08:47.8663199 +03:00
180958007,13376125,LastKnownLatitude,55.63912217,13376125,5EE3A642-0254-415C-94D0-43272864C279,32,True,True,False,0,2018-08-30 21:15:50.2686000 +03:00
180958008,13376125,LastKnownLongitude,37.53794716,13376125,5EE3A642-0254-415C-94D0-43272864C279,32,True,True,False,0,2018-08-30 21:15:50.2686000 +03:00
180958023,13376126,LastKnownLatitude,55.63912217,13376126,5EE3A642-0254-415C-94D0-43272864C279,32,True,True,False,0,2018-08-30 21:15:50.4248185 +03:00
180958024,13376126,LastKnownLongitude,37.53794716,13376126,5EE3A642-0254-415C-94D0-43272864C279,32,True,True,False,0,2018-08-30 21:15:50.4248185 +03:00
180960684,13376305,LastKnownLatitude,55.63897996,13376305,5EE3A642-0254-415C-94D0-43272864C279,31,True,True,True,1,2018-08-30 21:21:57.7750838 +03:00
180960685,13376305,LastKnownLongitude,37.53856894,13376305,5EE3A642-0254-415C-94D0-43272864C279,31,True,True,True,1,2018-08-30 21:21:57.7750838 +03:00
180965392,13376626,LastKnownLatitude,55.63897996,13376626,5EE3A642-0254-415C-94D0-43272864C279,30.00000191,True,True,True,0,2018-08-30 21:33:55.0568101 +03:00
180965393,13376626,LastKnownLongitude,37.53856894,13376626,5EE3A642-0254-415C-94D0-43272864C279,30.00000191,True,True,True,0,2018-08-30 21:33:55.0568101 +03:00
180965408,13376627,LastKnownLatitude,55.63897996,13376627,5EE3A642-0254-415C-94D0-43272864C279,30.00000191,True,True,True,0,2018-08-30 21:33:55.2443250 +03:00
180965409,13376627,LastKnownLongitude,37.53856894,13376627,5EE3A642-0254-415C-94D0-43272864C279,30.00000191,True,True,True,0,2018-08-30 21:33:55.2443250 +03:00
180965424,13376628,LastKnownLatitude,55.64130418,13376628,5EE3A642-0254-415C-94D0-43272864C279,30.00000191,True,True,True,0,2018-08-30 21:33:55.4630818 +03:00
180965425,13376628,LastKnownLongitude,37.53199199,13376628,5EE3A642-0254-415C-94D0-43272864C279,30.00000191,True,True,True,0,2018-08-30 21:33:55.4630818 +03:00
180968067,13376809,LastKnownLatitude,55.64043292,13376809,5EE3A642-0254-415C-94D0-43272864C279,29,True,True,True,1,2018-08-30 21:40:04.6923057 +03:00
180968068,13376809,LastKnownLongitude,37.53259834,13376809,5EE3A642-0254-415C-94D0-43272864C279,29,True,True,True,1,2018-08-30 21:40:04.6923057 +03:00
180975519,13377314,LastKnownLatitude,55.64043292,13377314,5EE3A642-0254-415C-94D0-43272864C279,27.00000191,True,True,True,0,2018-08-30 21:58:43.6441297 +03:00
180975520,13377314,LastKnownLongitude,37.53259834,13377314,5EE3A642-0254-415C-94D0-43272864C279,27.00000191,True,True,True,0,2018-08-30 21:58:43.6441297 +03:00
180975535,13377315,LastKnownLatitude,55.64043292,13377315,5EE3A642-0254-415C-94D0-43272864C279,27.00000191,True,True,True,0,2018-08-30 21:58:43.8472016 +03:00
180975536,13377315,LastKnownLongitude,37.53259834,13377315,5EE3A642-0254-415C-94D0-43272864C279,27.00000191,True,True,True,0,2018-08-30 21:58:43.8472016 +03:00
180975721,13377328,LastKnownLatitude,55.64830503,13377328,5EE3A642-0254-415C-94D0-43272864C279,27.00000191,True,True,True,0,2018-08-30 21:59:14.8191976 +03:00
180975722,13377328,LastKnownLongitude,37.53119776,13377328,5EE3A642-0254-415C-94D0-43272864C279,27.00000191,True,True,True,0,2018-08-30 21:59:14.8191976 +03:00
180976429,13377377,LastKnownLatitude,55.65104558,13377377,5EE3A642-0254-415C-94D0-43272864C279,27.00000191,True,True,True,0,2018-08-30 22:01:12.6263835 +03:00
180976430,13377377,LastKnownLongitude,37.53405994,13377377,5EE3A642-0254-415C-94D0-43272864C279,27.00000191,True,True,True,0,2018-08-30 22:01:12.6263835 +03:00
180976616,13377390,LastKnownLatitude,55.65362709,13377390,5EE3A642-0254-415C-94D0-43272864C279,27.00000191,True,True,True,0,2018-08-30 22:01:35.2994832 +03:00
180976617,13377390,LastKnownLongitude,37.53684683,13377390,5EE3A642-0254-415C-94D0-43272864C279,27.00000191,True,True,True,0,2018-08-30 22:01:35.2994832 +03:00
180976869,13377407,LastKnownLatitude,55.65624722,13377407,5EE3A642-0254-415C-94D0-43272864C279,27.00000191,True,True,True,0,2018-08-30 22:02:05.3338329 +03:00
180976870,13377407,LastKnownLongitude,37.53975764,13377407,5EE3A642-0254-415C-94D0-43272864C279,27.00000191,True,True,True,0,2018-08-30 22:02:05.3338329 +03:00
180977091,13377422,LastKnownLatitude,55.65917869,13377422,5EE3A642-0254-415C-94D0-43272864C279,27.00000191,True,True,True,0,2018-08-30 22:02:26.7241699 +03:00
180977092,13377422,LastKnownLongitude,37.54294456,13377422,5EE3A642-0254-415C-94D0-43272864C279,27.00000191,True,True,True,0,2018-08-30 22:02:26.7241699 +03:00
180977251,13377433,LastKnownLatitude,55.66199459,13377433,5EE3A642-0254-415C-94D0-43272864C279,27.00000191,True,True,True,0,2018-08-30 22:02:51.4838471 +03:00
180977252,13377433,LastKnownLongitude,37.54592622,13377433,5EE3A642-0254-415C-94D0-43272864C279,27.00000191,True,True,True,0,2018-08-30 22:02:51.4838471 +03:00
180978215,13377499,LastKnownLatitude,55.66492378,13377499,5EE3A642-0254-415C-94D0-43272864C279,26,True,True,True,0,2018-08-30 22:04:52.2750653 +03:00
180978216,13377499,LastKnownLongitude,37.54902952,13377499,5EE3A642-0254-415C-94D0-43272864C279,26,True,True,True,0,2018-08-30 22:04:52.2750653 +03:00
180978548,13377521,LastKnownLatitude,55.66779554,13377521,5EE3A642-0254-415C-94D0-43272864C279,26,True,True,True,0,2018-08-30 22:05:29.5274198 +03:00
180978549,13377521,LastKnownLongitude,37.55215258,13377521,5EE3A642-0254-415C-94D0-43272864C279,26,True,True,True,0,2018-08-30 22:05:29.5274198 +03:00
180978825,13377540,LastKnownLatitude,55.67070402,13377540,5EE3A642-0254-415C-94D0-43272864C279,26,True,True,True,0,2018-08-30 22:06:00.7315706 +03:00
180978826,13377540,LastKnownLongitude,37.55525784,13377540,5EE3A642-0254-415C-94D0-43272864C279,26,True,True,True,0,2018-08-30 22:06:00.7315706 +03:00
180979018,13377553,LastKnownLatitude,55.67401543,13377553,5EE3A642-0254-415C-94D0-43272864C279,26,True,True,True,0,2018-08-30 22:06:23.4558544 +03:00
180979019,13377553,LastKnownLongitude,37.5587891,13377553,5EE3A642-0254-415C-94D0-43272864C279,26,True,True,True,0,2018-08-30 22:06:23.4558544 +03:00
180979186,13377564,LastKnownLatitude,55.67681865,13377564,5EE3A642-0254-415C-94D0-43272864C279,26,True,True,True,0,2018-08-30 22:06:44.3978561 +03:00
180979187,13377564,LastKnownLongitude,37.56188029,13377564,5EE3A642-0254-415C-94D0-43272864C279,26,True,True,True,0,2018-08-30 22:06:44.3978561 +03:00
180979347,13377575,LastKnownLatitude,55.67964566,13377575,5EE3A642-0254-415C-94D0-43272864C279,26,True,True,True,0,2018-08-30 22:07:07.2009466 +03:00
180979348,13377575,LastKnownLongitude,37.56496036,13377575,5EE3A642-0254-415C-94D0-43272864C279,26,True,True,True,0,2018-08-30 22:07:07.2009466 +03:00
180979617,13377593,LastKnownLatitude,55.68232625,13377593,5EE3A642-0254-415C-94D0-43272864C279,26,True,True,True,0,2018-08-30 22:07:42.3482165 +03:00
180979618,13377593,LastKnownLongitude,37.5678489,13377593,5EE3A642-0254-415C-94D0-43272864C279,26,True,True,True,0,2018-08-30 22:07:42.3482165 +03:00
180979826,13377607,LastKnownLatitude,55.68512452,13377607,5EE3A642-0254-415C-94D0-43272864C279,26,True,True,True,0,2018-08-30 22:08:12.6403508 +03:00
180979827,13377607,LastKnownLongitude,37.5708686,13377607,5EE3A642-0254-415C-94D0-43272864C279,26,True,True,True,0,2018-08-30 22:08:12.6403508 +03:00
180980048,13377622,LastKnownLatitude,55.68786318,13377622,5EE3A642-0254-415C-94D0-43272864C279,26,True,True,True,0,2018-08-30 22:08:37.8527333 +03:00
180980050,13377622,LastKnownLongitude,37.57382579,13377622,5EE3A642-0254-415C-94D0-43272864C279,26,True,True,True,0,2018-08-30 22:08:37.8527333 +03:00
180980335,13377642,LastKnownLatitude,55.69127788,13377642,5EE3A642-0254-415C-94D0-43272864C279,26,True,True,True,0,2018-08-30 22:09:10.2350989 +03:00
180980337,13377642,LastKnownLongitude,37.57570895,13377642,5EE3A642-0254-415C-94D0-43272864C279,26,True,True,True,0,2018-08-30 22:09:10.2350989 +03:00
180980499,13377653,LastKnownLatitude,55.69577404,13377653,5EE3A642-0254-415C-94D0-43272864C279,26,True,True,True,0,2018-08-30 22:09:32.4126269 +03:00
180980500,13377653,LastKnownLongitude,37.57726458,13377653,5EE3A642-0254-415C-94D0-43272864C279,26,True,True,True,0,2018-08-30 22:09:32.4126269 +03:00
180980764,13377671,LastKnownLatitude,55.69899609,13377671,5EE3A642-0254-415C-94D0-43272864C279,25,True,True,True,0,2018-08-30 22:10:01.0210578 +03:00
180980765,13377671,LastKnownLongitude,37.57843044,13377671,5EE3A642-0254-415C-94D0-43272864C279,25,True,True,True,0,2018-08-30 22:10:01.0210578 +03:00
180981414,13377715,LastKnownLatitude,55.70205876,13377715,5EE3A642-0254-415C-94D0-43272864C279,25,True,True,True,0,2018-08-30 22:11:05.5212760 +03:00
180981415,13377715,LastKnownLongitude,37.57951944,13377715,5EE3A642-0254-415C-94D0-43272864C279,25,True,True,True,0,2018-08-30 22:11:05.5212760 +03:00
180981695,13377733,LastKnownLatitude,55.70554276,13377733,5EE3A642-0254-415C-94D0-43272864C279,25,True,True,True,0,2018-08-30 22:11:32.4857530 +03:00
180981696,13377733,LastKnownLongitude,37.58077835,13377733,5EE3A642-0254-415C-94D0-43272864C279,25,True,True,True,0,2018-08-30 22:11:32.4857530 +03:00
180981910,13377747,LastKnownLatitude,55.7085189,13377747,5EE3A642-0254-415C-94D0-43272864C279,25,True,True,True,0,2018-08-30 22:12:03.6058134 +03:00
180981911,13377747,LastKnownLongitude,37.5827323,13377747,5EE3A642-0254-415C-94D0-43272864C279,25,True,True,True,0,2018-08-30 22:12:03.6058134 +03:00
180982090,13377759,LastKnownLatitude,55.71039981,13377759,5EE3A642-0254-415C-94D0-43272864C279,25,True,True,True,0,2018-08-30 22:12:24.6389802 +03:00
180982091,13377759,LastKnownLongitude,37.58524699,13377759,5EE3A642-0254-415C-94D0-43272864C279,25,True,True,True,0,2018-08-30 22:12:24.6389802 +03:00
180982354,13377776,LastKnownLatitude,55.7131185,13377776,5EE3A642-0254-415C-94D0-43272864C279,25,True,True,True,0,2018-08-30 22:12:48.6246160 +03:00
180982355,13377776,LastKnownLongitude,37.58896189,13377776,5EE3A642-0254-415C-94D0-43272864C279,25,True,True,True,0,2018-08-30 22:12:48.6246160 +03:00
180982759,13377803,LastKnownLatitude,55.71583109,13377803,5EE3A642-0254-415C-94D0-43272864C279,25,True,True,True,0,2018-08-30 22:13:27.1575437 +03:00
180982760,13377803,LastKnownLongitude,37.5926251,13377803,5EE3A642-0254-415C-94D0-43272864C279,25,True,True,True,0,2018-08-30 22:13:27.1575437 +03:00
180982922,13377814,LastKnownLatitude,55.71830571,13377814,5EE3A642-0254-415C-94D0-43272864C279,25,True,True,True,0,2018-08-30 22:13:48.6348030 +03:00
180982923,13377814,LastKnownLongitude,37.59606766,13377814,5EE3A642-0254-415C-94D0-43272864C279,25,True,True,True,0,2018-08-30 22:13:48.6348030 +03:00
180983252,13377836,LastKnownLatitude,55.72088074,13377836,5EE3A642-0254-415C-94D0-43272864C279,25,True,True,True,0,2018-08-30 22:14:20.1237687 +03:00
180983253,13377836,LastKnownLongitude,37.59985807,13377836,5EE3A642-0254-415C-94D0-43272864C279,25,True,True,True,0,2018-08-30 22:14:20.1237687 +03:00
180983420,13377847,LastKnownLatitude,55.72411367,13377847,5EE3A642-0254-415C-94D0-43272864C279,25,True,True,True,0,2018-08-30 22:14:47.0621283 +03:00
180983421,13377847,LastKnownLongitude,37.60469194,13377847,5EE3A642-0254-415C-94D0-43272864C279,25,True,True,True,0,2018-08-30 22:14:47.0621283 +03:00
180983577,13377857,LastKnownLatitude,55.72660187,13377857,5EE3A642-0254-415C-94D0-43272864C279,24,True,True,True,0,2018-08-30 22:15:19.4225138 +03:00
180983578,13377857,LastKnownLongitude,37.60837,13377857,5EE3A642-0254-415C-94D0-43272864C279,24,True,True,True,0,2018-08-30 22:15:19.4225138 +03:00
180985818,13378005,LastKnownLatitude,55.72741675,13378005,5EE3A642-0254-415C-94D0-43272864C279,23,True,True,True,1,2018-08-30 22:21:45.2457261 +03:00
