,Id,IncomingTrackId,StartDate,EndDate,AddressStart,AddressFinish,Country,CityStart,RichTrackId,DeviceToken,StartLat,StartLon,FinishLat,FinishLon
83,1948943,4459225,2018-10-14 21:52:47.0000000 +03:00,2018-10-14 22:34:31.0000000 +03:00,"улица Миклухо-Маклая 40, Коньково, Москва, Россия","А105, Домодедово, Московская область, Россия",Россия,Москва,1948943,5EE3A642-0254-415C-94D0-43272864C279,55.63877,37.53941,55.43019,37.88086
84,1950238,4463417,2018-10-15 08:34:19.0000000 +03:00,2018-10-15 09:24:09.0000000 +03:00,"улица Миклухо-Маклая 40 корп 1, Коньково, Москва, Россия","улица Ленинские Горы 1 стр 2А, Раменки, Москва, Россия",Россия,Москва,1950238,5EE3A642-0254-415C-94D0-43272864C279,55.63875,37.53815,55.69959,37.53133
85,1957160,4489848,2018-10-16 18:53:18.3145601 +03:00,2018-10-16 19:42:56.0000000 +03:00,"Якиманка, Москва, Россия","улица Миклухо-Маклая 40 корп 1, Коньково, Москва, Россия",Россия,Москва,1957160,5EE3A642-0254-415C-94D0-43272864C279,55.72453,37.60588,55.63885,37.53831
86,1959737,4499006,2018-10-17 12:11:41.0000000 +03:00,2018-10-17 12:46:17.0000000 +03:00,"Раменки, Москва, Россия","Коньково, Москва, Россия",Россия,Москва,1959737,5EE3A642-0254-415C-94D0-43272864C279,55.69938741629542,37.52690216529884,55.63889,37.53856
87,1961054,4503638,2018-10-17 15:10:12.0000000 +03:00,2018-10-17 15:30:55.0000000 +03:00,"Коньково, Москва, Россия","Соловьиный проезд 20, Ясенево, Москва, Россия",Россия,Москва,1961054,5EE3A642-0254-415C-94D0-43272864C279,55.63889,37.53856,55.60476,37.55412
88,1961057,4503639,2018-10-17 17:18:14.0000000 +03:00,2018-10-17 17:33:07.0000000 +03:00,"Соловьиный проезд 20, Ясенево, Москва, Россия","улица Введенского, Коньково, Москва, Россия",Россия,Москва,1961057,5EE3A642-0254-415C-94D0-43272864C279,55.60476,37.55412,55.63897,37.53785
89,1966029,4521714,2018-10-18 17:26:31.0000000 +03:00,2018-10-18 18:05:02.0000000 +03:00,"улица Ленинские Горы 1 стр 2А, Раменки, Москва, Россия","Профсоюзная улица 29 корп 3, Черёмушки, Москва, Россия",Россия,Москва,1966029,5EE3A642-0254-415C-94D0-43272864C279,55.69956,37.53102,55.67269,37.56074
90,1966043,4521739,2018-10-18 19:41:04.0000000 +03:00,2018-10-18 19:59:14.0000000 +03:00,"Профсоюзная улица 29 корп 3, Черёмушки, Москва, Россия","улица Миклухо-Маклая 40 корп 1, Коньково, Москва, Россия",Россия,Москва,1966043,5EE3A642-0254-415C-94D0-43272864C279,55.67269,37.56074,55.63884,37.53827
91,1989490,4600769,2018-10-24 12:05:58.0000000 +03:00,2018-10-24 12:12:25.0000000 +03:00,"улица Колмогорова 1, Раменки, Москва, Россия","площадь Джавахарлала Неру 1, Раменки, Москва, Россия",Россия,Москва,1989490,5EE3A642-0254-415C-94D0-43272864C279,55.69963,37.52718,55.69346,37.53309
92,1989492,4600770,2018-10-24 09:44:40.0000000 +03:00,2018-10-24 10:35:51.0000000 +03:00,"улица Миклухо-Маклая 40 корп 1, Коньково, Москва, Россия","Раменки, Москва, Россия",Россия,Москва,1989492,5EE3A642-0254-415C-94D0-43272864C279,55.63893,37.53895,55.69952,37.52688
93,1658201,3767420,2018-08-24 23:27:32.0000000 +03:00,2018-08-24 23:38:12.0000000 +03:00,"Профсоюзная улица, Академический, Москва, Россия","улица Миклухо-Маклая 40 корп 1, Коньково, Москва, Россия",Россия,Москва,1658201,5EE3A642-0254-415C-94D0-43272864C279,55.684573785453736,37.570123113726794,55.63857,37.538
94,1671245,3807638,2018-08-28 08:18:29.0000000 +03:00,2018-08-28 08:51:55.0000000 +03:00,"улица Миклухо-Маклая 32, Коньково, Москва, Россия","Лужнецкая набережная 2/4 стр 1, Хамовники, Москва, Россия",Россия,Москва,1671245,5EE3A642-0254-415C-94D0-43272864C279,55.64055408356305,37.53157641742148,55.71337,37.56957
95,1693305,3868865,2018-09-02 12:52:21.0000000 +03:00,2018-09-02 13:14:52.0000000 +03:00,"улица Миклухо-Маклая 40 корп 1, Коньково, Москва, Россия","Донская улица 16, Якиманка, Москва, Россия",Россия,Москва,1693305,5EE3A642-0254-415C-94D0-43272864C279,55.63884,37.53825,55.72216,37.60453
96,1694768,3872887,2018-09-02 19:10:34.0000000 +03:00,2018-09-02 19:20:06.0000000 +03:00,"улица Миклухо-Маклая 57, Коньково, Москва, Россия","Коньково, Москва, Россия",Россия,Москва,1694768,5EE3A642-0254-415C-94D0-43272864C279,55.64007,37.53412,55.63888,37.53849
97,1695125,3874052,2018-09-02 21:34:23.0000000 +03:00,2018-09-02 22:09:54.0000000 +03:00,"улица Земляной вал 29, Басманный, Москва, Россия","улица Миклухо-Маклая, Коньково, Москва, Россия",Россия,Москва,1695125,5EE3A642-0254-415C-94D0-43272864C279,55.75704,37.66002,55.63965,37.53712
98,1697644,3880967,2018-09-03 14:35:31.0000000 +03:00,2018-09-03 14:41:10.0000000 +03:00,"Профсоюзная улица 102/47, Коньково, Москва, Россия","улица Миклухо-Маклая 40, Коньково, Москва, Россия",Россия,Москва,1697644,5EE3A642-0254-415C-94D0-43272864C279,55.64448,37.52577,55.63903,37.53944
99,1700442,3889001,2018-09-04 08:01:35.0000000 +03:00,2018-09-04 08:48:34.0000000 +03:00,"улица Миклухо-Маклая 40, Коньково, Москва, Россия","Университетский проспект, Гагаринский, Москва, Россия",Россия,Москва,1700442,5EE3A642-0254-415C-94D0-43272864C279,55.63903,37.53944,55.69908,37.5498
100,1703434,3897148,2018-09-04 19:01:27.0000000 +03:00,2018-09-04 19:33:38.0000000 +03:00,"Профсоюзная улица, Черёмушки, Москва, Россия","улица Введенского, Коньково, Москва, Россия",Россия,Москва,1703434,5EE3A642-0254-415C-94D0-43272864C279,55.67755168563814,37.56229378620947,55.63908,37.53806
101,1705515,3903457,2018-09-05 09:53:34.5550226 +03:00,2018-09-05 10:33:04.0000000 +03:00,"улица Введенского, Коньково, Москва, Россия","улица Колмогорова 1, Раменки, Москва, Россия",Россия,Москва,1705515,5EE3A642-0254-415C-94D0-43272864C279,55.63848,37.5374,55.69958,37.52697
102,1705549,3903571,2018-09-05 12:45:26.0000000 +03:00,2018-09-05 12:50:34.0000000 +03:00,"Раменки, Москва, Россия","проспект Вернадского 6-В стр 1, Раменки, Москва, Россия",Россия,Москва,1705549,5EE3A642-0254-415C-94D0-43272864C279,55.69955580873014,37.52678372900703,55.69257,37.53244
103,1706125,3905026,2018-09-05 14:38:37.0000000 +03:00,2018-09-05 14:59:43.0000000 +03:00,"проспект Вернадского 6-В стр 1, Раменки, Москва, Россия","Лужнецкая набережная 2/4 стр 19, Хамовники, Москва, Россия",Россия,Москва,1706125,5EE3A642-0254-415C-94D0-43272864C279,55.69257,37.53244,55.71444,37.57278
104,1711690,3920631,2018-09-06 19:36:26.7779741 +03:00,2018-09-06 20:01:42.0000000 +03:00,"Профсоюзная улица, Академический, Москва, Россия","улица Введенского, Коньково, Москва, Россия",Россия,Москва,1711690,5EE3A642-0254-415C-94D0-43272864C279,55.68134,37.56634,55.63919,37.53832
105,1735352,3989731,2018-09-12 10:02:36.0000000 +03:00,2018-09-12 10:15:03.0000000 +03:00,"улица Введенского, Коньково, Москва, Россия","Профсоюзная улица 29, Черёмушки, Москва, Россия",Россия,Москва,1735352,5EE3A642-0254-415C-94D0-43272864C279,55.641914256900215,37.54048621285477,55.67345,37.55822
106,1735372,3989782,2018-09-12 10:04:05.0000000 +03:00,2018-09-12 10:17:57.0000000 +03:00,"улица Введенского 5, Коньково, Москва, Россия","Профсоюзная улица 44, Черёмушки, Москва, Россия",Россия,Москва,1735372,5EE3A642-0254-415C-94D0-43272864C279,55.64552402574369,37.54384882667263,55.67412,37.55794
107,1735982,3991408,2018-09-12 12:25:07.0000000 +03:00,2018-09-12 12:42:37.0000000 +03:00,"улица Лебедева, Раменки, Москва, Россия","Профсоюзная улица 42 корп 4, Черёмушки, Москва, Россия",Россия,Москва,1735982,5EE3A642-0254-415C-94D0-43272864C279,55.69998,37.53202,55.67519,37.55572
108,1737819,3996539,2018-09-12 19:30:14.0000000 +03:00,2018-09-12 19:49:19.0000000 +03:00,"Андреевская набережная 1 корп 1, Гагаринский, Москва, Россия","проспект 60 лет Октября 31, Академический, Москва, Россия",Россия,Москва,1737819,5EE3A642-0254-415C-94D0-43272864C279,55.712714642338184,37.578738788177795,55.68895,37.57448
109,1737943,3996901,2018-09-12 19:50:21.0000000 +03:00,2018-09-12 20:09:50.0000000 +03:00,"проспект 60 лет Октября 20, Академический, Москва, Россия","улица Миклухо-Маклая 40 корп 1, Коньково, Москва, Россия",Россия,Москва,1737943,5EE3A642-0254-415C-94D0-43272864C279,55.688395634333276,37.573884766462974,55.63885,37.53833
110,1739581,4001893,2018-09-13 08:21:59.0000000 +03:00,2018-09-13 09:03:23.0000000 +03:00,"улица Миклухо-Маклая 40 корп 1, Коньково, Москва, Россия","Лужнецкая набережная 2/4 стр 1, Хамовники, Москва, Россия",Россия,Москва,1739581,5EE3A642-0254-415C-94D0-43272864C279,55.63885,37.53833,55.71297,37.56923
111,1742006,4008956,2018-09-13 18:21:29.0000000 +03:00,2018-09-13 18:37:18.0000000 +03:00,"проспект 60 лет Октября 8, Академический, Москва, Россия","Профсоюзная улица 27 корп 2 стр 3, Черёмушки, Москва, Россия",Россия,Москва,1742006,5EE3A642-0254-415C-94D0-43272864C279,55.69480737676443,37.5765195954941,55.67289,37.56095
112,1742523,4010686,2018-09-13 20:51:04.0000000 +03:00,2018-09-13 21:10:23.0000000 +03:00,"Профсоюзная улица 27 корп 2 стр 3, Черёмушки, Москва, Россия","улица Миклухо-Маклая 40 корп 1, Коньково, Москва, Россия",Россия,Москва,1742523,5EE3A642-0254-415C-94D0-43272864C279,55.67289,37.56095,55.63883,37.53824
113,1744095,4015579,2018-09-14 08:31:23.0000000 +03:00,2018-09-14 09:19:42.0000000 +03:00,"улица Миклухо-Маклая 40 корп 1, Коньково, Москва, Россия","Лужнецкая набережная 2 стр 81, Хамовники, Москва, Россия",Россия,Москва,1744095,5EE3A642-0254-415C-94D0-43272864C279,55.63883,37.53824,55.71402,37.57216
114,1744118,4015646,2018-09-14 09:06:48.0000000 +03:00,2018-09-14 09:19:42.0000000 +03:00,"улица Вавилова 5Г, Донской, Москва, Россия","Лужнецкая набережная 2 стр 81, Хамовники, Москва, Россия",Россия,Москва,1744118,5EE3A642-0254-415C-94D0-43272864C279,55.70351311476501,37.60050969201848,55.71402,37.57216
115,1747563,4025744,2018-09-15 00:22:50.0000000 +03:00,2018-09-15 00:36:44.0000000 +03:00,"улица Александры Монаховой 30, Коммунарка, Москва, Россия","улица Миклухо-Маклая 40 корп 1, Коньково, Москва, Россия",Россия,Москва,1747563,5EE3A642-0254-415C-94D0-43272864C279,55.56765893479396,37.47913076545808,55.63894,37.53889
116,1749424,4031229,2018-09-15 12:14:27.0000000 +03:00,2018-09-15 12:25:51.0000000 +03:00,"улица Миклухо-Маклая 40 корп 1, Коньково, Москва, Россия","улица Миклухо-Маклая 36А, Коньково, Москва, Россия",Россия,Москва,1749424,5EE3A642-0254-415C-94D0-43272864C279,55.63894,37.53889,55.64041,37.53253
117,1771969,4103444,2018-09-20 16:41:43.0000000 +03:00,2018-09-20 16:54:17.0000000 +03:00,"Лужнецкая набережная 10А стр 11, Хамовники, Москва, Россия","улица Ленинские Горы 1 стр 2А, Раменки, Москва, Россия",Россия,Москва,1771969,5EE3A642-0254-415C-94D0-43272864C279,55.71528914389732,37.56676079708856,55.70002,37.53185
118,1772457,4105189,2018-09-20 18:16:42.0000000 +03:00,2018-09-20 18:58:35.0000000 +03:00,"улица Лебедева, Раменки, Москва, Россия","Профсоюзная улица 29 корп 3, Черёмушки, Москва, Россия",Россия,Москва,1772457,5EE3A642-0254-415C-94D0-43272864C279,55.70002,37.53185,55.6728,37.56086
119,1776893,4119872,2018-09-21 19:07:23.0000000 +03:00,2018-09-21 19:12:42.0000000 +03:00,"Лужнецкая набережная 2/4 стр 78, Хамовники, Москва, Россия","Ленинский проспект 30А, Донской, Москва, Россия",Россия,Москва,1776893,5EE3A642-0254-415C-94D0-43272864C279,55.71384,37.56898,55.71183,37.57986
120,1952679,4472365,2018-10-15 18:56:16.0000000 +03:00,2018-10-15 18:56:58.0000000 +03:00,"Комсомольский проспект, Хамовники, Москва, Россия","Комсомольский проспект, Раменки, Москва, Россия",Россия,Москва,1952679,5EE3A642-0254-415C-94D0-43272864C279,55.71072482043478,37.559241810848526,55.7095,37.55803
121,1954460,4478932,2018-10-16 08:42:01.0000000 +03:00,2018-10-16 08:44:09.0000000 +03:00,"улица Миклухо-Маклая 32, Коньково, Москва, Россия","улица Миклухо-Маклая 51 корп 1, Коньково, Москва, Россия",Россия,Москва,1954460,5EE3A642-0254-415C-94D0-43272864C279,55.64062851486322,37.53220623362579,55.6427,37.5293
122,1959245,4497307,2018-10-17 09:56:04.0000000 +03:00,2018-10-17 10:35:53.0000000 +03:00,"улица Миклухо-Маклая 40 корп 1, Коньково, Москва, Россия","Раменки, Москва, Россия",Россия,Москва,1959245,5EE3A642-0254-415C-94D0-43272864C279,55.63885,37.53831,55.69942,37.52671
123,1965130,4518241,2018-10-18 16:06:04.0000000 +03:00,2018-10-18 16:35:46.0000000 +03:00,"Профсоюзная улица 91, Коньково, Москва, Россия","улица Ленинские Горы 1 стр 2А, Раменки, Москва, Россия",Россия,Москва,1965130,5EE3A642-0254-415C-94D0-43272864C279,55.64186,37.52671,55.69956,37.53102
124,1988718,4598170,2018-10-23 21:19:07.0000000 +03:00,2018-10-23 21:45:33.0000000 +03:00,"улица Кошкина 14А, Москворечье-Сабурово, Москва, Россия","улица Миклухо-Маклая 40 корп 1, Коньково, Москва, Россия",Россия,Москва,1988718,5EE3A642-0254-415C-94D0-43272864C279,55.63781,37.67231,55.63893,37.53895
125,1993323,4612908,2018-10-24 18:11:26.0000000 +03:00,2018-10-24 19:03:36.0000000 +03:00,"проспект Вернадского 10, Раменки, Москва, Россия","улица Миклухо-Маклая, Коньково, Москва, Россия",Россия,Москва,1993323,5EE3A642-0254-415C-94D0-43272864C279,55.68739,37.52493,55.63957,37.53769
126,1654839,3758144,2018-08-24 08:20:01.0000000 +03:00,2018-08-24 08:46:09.0000000 +03:00,"улица Миклухо-Маклая 40 корп 1, Коньково, Москва, Россия","проспект Вернадского 3А, Гагаринский, Москва, Россия",Россия,Москва,1654839,5EE3A642-0254-415C-94D0-43272864C279,55.63893,37.53894,55.70349,37.55011
127,1656200,3761703,2018-08-24 13:44:43.0000000 +03:00,2018-08-24 14:07:52.0000000 +03:00,"Профсоюзная улица 44, Черёмушки, Москва, Россия","улица Миклухо-Маклая 40, Коньково, Москва, Россия",Россия,Москва,1656200,5EE3A642-0254-415C-94D0-43272864C279,55.67373091360151,37.55838199522119,55.63883,37.53946
128,1657730,3765578,2018-08-24 19:20:13.0000000 +03:00,2018-08-24 19:49:08.0000000 +03:00,"улица Миклухо-Маклая 40, Коньково, Москва, Россия","Донская улица 14 корп 1, Якиманка, Москва, Россия",Россия,Москва,1657730,5EE3A642-0254-415C-94D0-43272864C279,55.63883,37.53946,55.72254,37.60527
129,1661036,3776094,2018-08-25 15:37:46.0000000 +03:00,2018-08-25 15:41:54.0000000 +03:00,"улица Бутлерова 19А стр 1, Коньково, Москва, Россия","улица Миклухо-Маклая 55, Коньково, Москва, Россия",Россия,Москва,1661036,5EE3A642-0254-415C-94D0-43272864C279,55.64742598687825,37.540836157312185,55.64117,37.53295
130,1662232,3779672,2018-08-25 15:55:59.0000000 +03:00,2018-08-25 16:38:12.0000000 +03:00,"улица Миклухо-Маклая 55, Коньково, Москва, Россия","Москва, Россия",Россия,Москва,1662232,5EE3A642-0254-415C-94D0-43272864C279,55.64117,37.53294,55.38349,37.36308
131,1663760,3785982,2018-08-26 10:46:44.0000000 +03:00,2018-08-26 11:14:42.0000000 +03:00,"Калужское шоссе 1В, Красная Пахра посёлок, Москва, Россия","улица Миклухо-Маклая 40 корп 1, Коньково, Москва, Россия",Россия,Москва,1663760,5EE3A642-0254-415C-94D0-43272864C279,55.42779,37.27409,55.63878,37.53768
132,1663820,3786146,2018-08-26 11:21:04.0000000 +03:00,2018-08-26 11:33:44.0000000 +03:00,"улица Миклухо-Маклая 40 корп 1, Коньково, Москва, Россия","Профсоюзная улица 29 корп 3, Черёмушки, Москва, Россия",Россия,Москва,1663820,5EE3A642-0254-415C-94D0-43272864C279,55.63878,37.53768,55.67253,37.56057
133,1664315,3787915,2018-08-26 13:17:00.0000000 +03:00,2018-08-26 13:32:34.0000000 +03:00,"Профсоюзная улица 29 корп 3, Черёмушки, Москва, Россия","Коньково, Москва, Россия",Россия,Москва,1664315,5EE3A642-0254-415C-94D0-43272864C279,55.67253,37.56057,55.6389,37.53857
134,1664413,3788528,2018-08-26 13:55:51.0000000 +03:00,2018-08-26 14:00:46.0000000 +03:00,"Коньково, Москва, Россия","улица Миклухо-Маклая 51, Коньково, Москва, Россия",Россия,Москва,1664413,5EE3A642-0254-415C-94D0-43272864C279,55.6389,37.53857,55.64225,37.52893
135,1665983,3793010,2018-08-26 22:28:07.0000000 +03:00,2018-08-26 22:38:00.0000000 +03:00,"Коньково, Москва, Россия","улица Миклухо-Маклая 40 корп 1, Коньково, Москва, Россия",Россия,Москва,1665983,5EE3A642-0254-415C-94D0-43272864C279,55.641713510319256,37.52631585117199,55.63859,37.53859
136,1667147,3796205,2018-08-27 08:15:38.0000000 +03:00,2018-08-27 08:55:35.0000000 +03:00,"улица Миклухо-Маклая 40 корп 1, Коньково, Москва, Россия","Лужнецкая набережная 2/4 стр 46, Хамовники, Москва, Россия",Россия,Москва,1667147,5EE3A642-0254-415C-94D0-43272864C279,55.63859,37.53859,55.7134,37.56954
137,1811828,4150282,2018-09-23 21:08:24.0000000 +03:00,2018-09-23 21:16:07.0000000 +03:00,"улица Миклухо-Маклая 40 корп 1, Коньково, Москва, Россия","улица Миклухо-Маклая 40 корп 1, Коньково, Москва, Россия",Россия,Москва,1811828,5EE3A642-0254-415C-94D0-43272864C279,55.63894,37.53889,55.63887,37.53843
138,1816067,4164557,2018-09-24 22:12:53.0000000 +03:00,2018-09-24 22:47:16.0000000 +03:00,"Калужская площадь 1 стр 5, Якиманка, Москва, Россия","улица Островитянова 53 корп 3, Коньково, Москва, Россия",Россия,Москва,1816067,5EE3A642-0254-415C-94D0-43272864C279,55.72757,37.61276,55.63703,37.5384
139,1817487,4168912,2018-09-25 08:34:05.0000000 +03:00,2018-09-25 09:41:40.0000000 +03:00,"улица Островитянова 53 корп 3, Коньково, Москва, Россия","Лужнецкая набережная 2/4 стр 17, Хамовники, Москва, Россия",Россия,Москва,1817487,5EE3A642-0254-415C-94D0-43272864C279,55.63703,37.5384,55.71325,37.57266
140,1819887,4122107,2018-09-21 23:11:59.0000000 +03:00,2018-09-21 23:25:04.0000000 +03:00,"Профсоюзная улица, Черёмушки, Москва, Россия","Коньково, Москва, Россия",Россия,Москва,1819887,5EE3A642-0254-415C-94D0-43272864C279,55.67187989601462,37.55637151192646,55.63894,37.53888
141,1821622,4129089,2018-09-22 12:17:01.0000000 +03:00,2018-09-22 12:54:39.0000000 +03:00,"улица Маршала Тимошенко 27А, Кунцево, Москва, Россия","Профсоюзная улица 104/47, Коньково, Москва, Россия",Россия,Москва,1821622,5EE3A642-0254-415C-94D0-43272864C279,55.75098,37.40511,55.64337,37.52536
142,1846107,4248942,2018-09-30 18:38:39.0000000 +03:00,2018-09-30 19:04:55.0000000 +03:00,"Донская улица 14 корп 1, Якиманка, Москва, Россия","Кантемировская улица 12 корп 1, Москворечье-Сабурово, Москва, Россия",Россия,Москва,1846107,5EE3A642-0254-415C-94D0-43272864C279,55.7225,37.60523,55.63831,37.67214
143,1853384,4275172,2018-10-02 15:47:10.0000000 +03:00,2018-10-02 15:59:59.0000000 +03:00,"Профсоюзная улица 91, Коньково, Москва, Россия","улица Миклухо-Маклая 40, Коньково, Москва, Россия",Россия,Москва,1853384,5EE3A642-0254-415C-94D0-43272864C279,55.64157,37.52648,55.6388,37.53943
144,1856111,4284761,2018-10-03 10:06:18.0000000 +03:00,2018-10-03 10:24:01.0000000 +03:00,"Ленинский проспект 81, Ломоносовский, Москва, Россия","улица Колмогорова, Раменки, Москва, Россия",Россия,Москва,1856111,5EE3A642-0254-415C-94D0-43272864C279,55.6837,37.53915,55.69828,37.52955
145,1858567,4292792,2018-10-03 16:44:08.6143297 +03:00,2018-10-03 17:40:31.0000000 +03:00,"площадь Джавахарлала Неру 1, Раменки, Москва, Россия","Соловьиный проезд 20, Ясенево, Москва, Россия",Россия,Москва,1858567,5EE3A642-0254-415C-94D0-43272864C279,55.69383,37.53375,55.60433,37.55501
146,1858643,4293006,2018-10-03 19:35:05.0000000 +03:00,2018-10-03 19:56:36.0000000 +03:00,"Соловьиный проезд 20, Ясенево, Москва, Россия","улица Миклухо-Маклая 40 корп 1, Коньково, Москва, Россия",Россия,Москва,1858643,5EE3A642-0254-415C-94D0-43272864C279,55.60433,37.55501,55.63887,37.53918
147,1865069,4306038,2018-10-04 18:38:18.0000000 +03:00,2018-10-04 19:08:45.0000000 +03:00,"Профсоюзная улица 29 корп 3, Черёмушки, Москва, Россия","улица Введенского, Коньково, Москва, Россия",Россия,Москва,1865069,5EE3A642-0254-415C-94D0-43272864C279,55.67247,37.56051,55.63913,37.53818
148,1927457,4410412,2018-10-11 19:41:35.0000000 +03:00,2018-10-11 19:45:55.0000000 +03:00,"Профсоюзная улица 30, Черёмушки, Москва, Россия","проспект 60 лет Октября 29, Академический, Москва, Россия",Россия,Москва,1927457,5EE3A642-0254-415C-94D0-43272864C279,55.677361629640316,37.56247612452964,55.68912,37.57495
149,1930740,4335567,2018-10-06 19:23:13.0000000 +03:00,2018-10-06 19:53:11.0000000 +03:00,"Якиманка, Москва, Россия","улица Введенского, Коньково, Москва, Россия",Россия,Москва,1930740,5EE3A642-0254-415C-94D0-43272864C279,55.72440756490056,37.6059415843688,55.63894,37.53783
150,1934907,4393274,2018-10-10 17:36:41.0000000 +03:00,2018-10-10 18:10:33.0000000 +03:00,"Профсоюзная улица 36 корп 1, Черёмушки, Москва, Россия","Соловьиный проезд 20, Ясенево, Москва, Россия",Россия,Москва,1934907,5EE3A642-0254-415C-94D0-43272864C279,55.67613,37.55978,55.60445,37.55424
151,1935796,4406435,2018-10-11 15:52:16.0000000 +03:00,2018-10-11 16:15:47.0000000 +03:00,"Коньково, Москва, Россия","Ломоносовский проспект 22, Раменки, Москва, Россия",Россия,Москва,1935796,5EE3A642-0254-415C-94D0-43272864C279,55.641703577764,37.526375362684504,55.69771,37.52907
152,1936187,4411576,2018-10-11 21:50:04.0499111 +03:00,2018-10-11 22:23:26.0000000 +03:00,"улица Серпуховский Вал, Даниловский, Москва, Россия","улица Миклухо-Маклая, Коньково, Москва, Россия",Россия,Москва,1936187,5EE3A642-0254-415C-94D0-43272864C279,55.71201,37.60725,55.63915,37.53898
153,1944234,4441439,2018-10-13 15:19:09.0000000 +03:00,2018-10-13 15:23:23.0000000 +03:00,"улица Введенского 13Б стр 1, Коньково, Москва, Россия","улица Генерала Антонова 1, Коньково, Москва, Россия",Россия,Москва,1944234,5EE3A642-0254-415C-94D0-43272864C279,55.64186,37.54243,55.64643,37.53235
154,1668543,3799869,2018-08-27 14:10:53.0000000 +03:00,2018-08-27 14:35:12.0000000 +03:00,"улица Косыгина 2, Гагаринский, Москва, Россия","Коньково, Москва, Россия",Россия,Москва,1668543,5EE3A642-0254-415C-94D0-43272864C279,55.707868519291004,37.57780001502258,55.6392,37.53836
155,1694586,3872373,2018-09-02 18:14:25.2336440 +03:00,2018-09-02 18:28:09.0000000 +03:00,"Профсоюзная улица 3, Академический, Москва, Россия","улица Миклухо-Маклая 57, Коньково, Москва, Россия",Россия,Москва,1694586,5EE3A642-0254-415C-94D0-43272864C279,55.68588,37.57168,55.64007,37.53412
156,1695030,3873767,2018-09-02 20:38:04.0000000 +03:00,2018-09-02 21:05:11.0000000 +03:00,"улица Введенского, Коньково, Москва, Россия","улица Земляной вал 29, Басманный, Москва, Россия",Россия,Москва,1695030,5EE3A642-0254-415C-94D0-43272864C279,55.65118904230711,37.551079597359106,55.75704,37.66002
157,1696202,3877189,2018-09-03 07:55:10.0000000 +03:00,2018-09-03 08:31:53.0000000 +03:00,"улица Миклухо-Маклая 32, Коньково, Москва, Россия","Лужнецкая набережная 2/4 стр 46, Хамовники, Москва, Россия",Россия,Москва,1696202,5EE3A642-0254-415C-94D0-43272864C279,55.641036378271544,37.532191146200084,55.71347,37.56945
158,1697101,3879527,2018-09-03 12:11:01.0000000 +03:00,2018-09-03 12:29:35.0000000 +03:00,"Лужнецкая набережная 2/4 стр 46, Хамовники, Москва, Россия","улица Колмогорова, Раменки, Москва, Россия",Россия,Москва,1697101,5EE3A642-0254-415C-94D0-43272864C279,55.71347,37.56945,55.69828,37.52955
159,1697464,3880543,2018-09-03 13:23:30.0000000 +03:00,2018-09-03 13:58:08.0000000 +03:00,"улица Колмогорова, Раменки, Москва, Россия","Профсоюзная улица 102/47, Коньково, Москва, Россия",Россия,Москва,1697464,5EE3A642-0254-415C-94D0-43272864C279,55.69828,37.52955,55.64448,37.52577
160,1700511,3889190,2018-09-04 08:57:29.0000000 +03:00,2018-09-04 09:05:10.0000000 +03:00,"улица Хамовнический вал 18, Хамовники, Москва, Россия","Лужнецкая набережная 2/4 стр 73, Хамовники, Москва, Россия",Россия,Москва,1700511,5EE3A642-0254-415C-94D0-43272864C279,55.71776163769487,37.571674017270624,55.71356,37.57212
161,1702332,3894071,2018-09-04 16:11:26.0000000 +03:00,2018-09-04 16:45:27.0000000 +03:00,"Лужнецкая набережная 2/4 стр 73, Хамовники, Москва, Россия","Профсоюзная улица 27 корп 2 стр 1, Черёмушки, Москва, Россия",Россия,Москва,1702332,5EE3A642-0254-415C-94D0-43272864C279,55.71356,37.57212,55.6733,37.56031
162,1703021,3895889,2018-09-04 18:58:15.0000000 +03:00,2018-09-04 19:27:43.0000000 +03:00,"Профсоюзная улица 27 корп 2 стр 1, Черёмушки, Москва, Россия","Коньково, Москва, Россия",Россия,Москва,1703021,5EE3A642-0254-415C-94D0-43272864C279,55.6733,37.56031,55.63889,37.53854
163,1703446,3897219,2018-09-04 23:25:02.0000000 +03:00,2018-09-04 23:31:43.0000000 +03:00,"улица Миклухо-Маклая 61, Коньково, Москва, Россия","улица Миклухо-Маклая 43, Коньково, Москва, Россия",Россия,Москва,1703446,5EE3A642-0254-415C-94D0-43272864C279,55.639144834182815,37.540325531770975,55.64397,37.52369
164,1707432,3908546,2018-09-05 19:29:32.0000000 +03:00,2018-09-05 20:11:18.0000000 +03:00,"Андреевская набережная 1 корп 1, Гагаринский, Москва, Россия","улица Введенского, Коньково, Москва, Россия",Россия,Москва,1707432,5EE3A642-0254-415C-94D0-43272864C279,55.712725874088434,37.57859235632939,55.63919,37.53832
165,1709027,3913028,2018-09-06 08:01:08.0000000 +03:00,2018-09-06 09:07:41.0000000 +03:00,"улица Введенского, Коньково, Москва, Россия","Лужнецкая набережная 2/4 стр 72, Хамовники, Москва, Россия",Россия,Москва,1709027,5EE3A642-0254-415C-94D0-43272864C279,55.63919,37.53832,55.71362,37.57202
