Id,IncomingTrackId,StartDate,EndDate,AddressStart,AddressFinish,Country,CityStart,RichTrackId,DeviceToken,StartLat,StartLon,FinishLat,FinishLon
1876450,4325370,2018-10-06 07:04:39.0000000 +03:00,2018-10-06 07:37:22.0000000 +03:00,"Минское шоссе, Одинцовский район, Московская область, Россия","улица Невкипелого 51, Дорохово, Рузский район, Московская область, Россия",Россия,Одинцовский район,1876450,9947998E-C8E8-492C-8C4D-04154D14B837,55.60638,37.02952,55.54747,36.37442
1937094,4414805,2018-10-12 07:28:51.0000000 +03:00,2018-10-12 07:35:42.0000000 +03:00,"Звенигородская улица 11, Фили-Давыдково, Москва, Россия","Малая Филёвская улица, Фили-Давыдково, Москва, Россия",Россия,Москва,1937094,9947998E-C8E8-492C-8C4D-04154D14B837,55.73427734632403,37.445600658119204,55.73176,37.44961
1986750,4591871,2018-10-23 19:15:24.0000000 +03:00,2018-10-23 19:30:53.0000000 +03:00,"улица Пивченкова 3, Фили-Давыдково, Москва, Россия","Рублёвское шоссе 16, Кунцево, Москва, Россия",Россия,Москва,1986750,9947998E-C8E8-492C-8C4D-04154D14B837,55.73359,37.47765,55.7394,37.43478
1988113,4596416,2018-10-24 06:52:57.0000000 +03:00,2018-10-24 07:11:22.0000000 +03:00,"Рублёвское шоссе 16, Кунцево, Москва, Россия","Новозаводская улица 2 корп 2, Филёвский Парк, Москва, Россия",Россия,Москва,1988113,9947998E-C8E8-492C-8C4D-04154D14B837,55.7394,37.43478,55.7481,37.51537
1988286,4596906,2018-10-24 07:18:41.0000000 +03:00,2018-10-24 07:53:36.0000000 +03:00,"Новозаводская улица 2 корп 2, Филёвский Парк, Москва, Россия","Долгоруковская улица 38, Тверской, Москва, Россия",Россия,Москва,1988286,9947998E-C8E8-492C-8C4D-04154D14B837,55.7481,37.51537,55.77767,37.60211
1992012,4608521,2018-10-24 21:22:02.0000000 +03:00,2018-10-24 21:31:52.0000000 +03:00,"Фили-Давыдково, Москва, Россия","Рублёвское шоссе 4, Фили-Давыдково, Москва, Россия",Россия,Москва,1992012,9947998E-C8E8-492C-8C4D-04154D14B837,55.731,37.44677,55.73192,37.4466
1992045,4608640,2018-10-24 21:46:43.0000000 +03:00,2018-10-24 21:52:42.0000000 +03:00,"Рублёвское шоссе 4, Фили-Давыдково, Москва, Россия","Рублёвское шоссе 14, Кунцево, Москва, Россия",Россия,Москва,1992045,9947998E-C8E8-492C-8C4D-04154D14B837,55.73192,37.4466,55.73864,37.43613
1993037,4612103,2018-10-25 07:24:30.0000000 +03:00,2018-10-25 07:34:21.0000000 +03:00,"Рублёвское шоссе, Филёвский Парк, Москва, Россия","Малая Филёвская улица, Фили-Давыдково, Москва, Россия",Россия,Москва,1993037,9947998E-C8E8-492C-8C4D-04154D14B837,55.736945,37.4386857,55.7317,37.44944
1996717,4623373,2018-10-25 20:17:44.0000000 +03:00,2018-10-25 20:42:41.0000000 +03:00,"Малая Филёвская улица, Фили-Давыдково, Москва, Россия","Рублёвское шоссе 14, Кунцево, Москва, Россия",Россия,Москва,1996717,9947998E-C8E8-492C-8C4D-04154D14B837,55.7317,37.44944,55.73899,37.43538
1998103,4627995,2018-10-26 06:59:36.0000000 +03:00,2018-10-26 08:06:23.0000000 +03:00,"Рублёвское шоссе 14, Кунцево, Москва, Россия","улица Достоевского 31 корп 6, Тверской, Москва, Россия",Россия,Москва,1998103,9947998E-C8E8-492C-8C4D-04154D14B837,55.73899,37.43538,55.78502,37.60384
2001146,4637703,2018-10-26 18:44:01.0000000 +03:00,2018-10-26 18:50:26.0000000 +03:00,"Рублёвское шоссе 4 стр 1, Кунцево, Москва, Россия","Рублёвское шоссе 16 стр 1, Кунцево, Москва, Россия",Россия,Москва,2001146,9947998E-C8E8-492C-8C4D-04154D14B837,55.73215,37.44698,55.74,37.43311
2002734,4642905,2018-10-27 06:33:51.0000000 +03:00,2018-10-27 07:39:11.0000000 +03:00,"Рублёвское шоссе 16 стр 1, Кунцево, Москва, Россия","Кадр СНТ 132, Кадр СНТ, Одинцовский район, Московская область, Россия",Россия,Москва,2002734,9947998E-C8E8-492C-8C4D-04154D14B837,55.74,37.43311,55.54223,36.41848
2002779,4643020,2018-10-27 07:44:32.0000000 +03:00,2018-10-27 07:53:31.0000000 +03:00,"Кадр СНТ 132, Кадр СНТ, Одинцовский район, Московская область, Россия","улица Невкипелого 18, Дорохово, Рузский район, Московская область, Россия",Россия,Одинцовский район,2002779,9947998E-C8E8-492C-8C4D-04154D14B837,55.54223,36.41848,55.5475,36.37476
2002831,4643249,2018-10-27 08:09:05.0000000 +03:00,2018-10-27 08:16:11.0000000 +03:00,"улица Невкипелого 18, Дорохово, Рузский район, Московская область, Россия","Московская улица 54, Дорохово, Рузский район, Московская область, Россия",Россия,Рузский район,2002831,9947998E-C8E8-492C-8C4D-04154D14B837,55.5475,36.37476,55.54301,36.39289
2002952,4643632,2018-10-27 08:31:39.0000000 +03:00,2018-10-27 08:46:49.0000000 +03:00,"Московская улица 54, Дорохово, Рузский район, Московская область, Россия","Новониколаевка 21, Новониколаевка, Рузский район, Московская область, Россия",Россия,Рузский район,2002952,9947998E-C8E8-492C-8C4D-04154D14B837,55.54301,36.39289,55.43257,36.2778
2008613,4661251,2018-10-28 12:21:02.0000000 +03:00,2018-10-28 13:47:39.0000000 +03:00,"А108, Рузский район, Московская область, Россия","Рублёвское шоссе 18 корп 3, Кунцево, Москва, Россия",Россия,Рузский район,2008613,9947998E-C8E8-492C-8C4D-04154D14B837,55.46223,36.35438,55.7422,37.43295
2011500,4670401,2018-10-29 07:09:25.0000000 +03:00,2018-10-29 08:00:21.0000000 +03:00,"Рублёвское шоссе 18 корп 3, Кунцево, Москва, Россия","Новослободская улица, Тверской, Москва, Россия",Россия,Москва,2011500,9947998E-C8E8-492C-8C4D-04154D14B837,55.7422,37.43295,55.77907,37.60111
2014792,4680667,2018-10-29 20:08:16.0000000 +03:00,2018-10-29 20:27:42.0000000 +03:00,"Малая Филёвская улица 70, Фили-Давыдково, Москва, Россия","Рублёвское шоссе 16, Кунцево, Москва, Россия",Россия,Москва,2014792,9947998E-C8E8-492C-8C4D-04154D14B837,55.73113,37.44746,55.73969,37.43449
2016005,4684672,2018-10-30 07:07:32.0000000 +03:00,2018-10-30 07:53:36.0000000 +03:00,"Рублёвское шоссе 16, Кунцево, Москва, Россия","Новослободская улица 5 стр 1, Тверской, Москва, Россия",Россия,Москва,2016005,9947998E-C8E8-492C-8C4D-04154D14B837,55.73969,37.43449,55.7796,37.60066
2019435,4695045,2018-10-30 20:20:57.0000000 +03:00,2018-10-30 20:42:27.0000000 +03:00,"улица Екатерины Будановой 20 корп 1, Кунцево, Москва, Россия","Рублёвское шоссе 16, Кунцево, Москва, Россия",Россия,Москва,2019435,9947998E-C8E8-492C-8C4D-04154D14B837,55.72971,37.43521,55.73981,37.43423
2020811,4700866,2018-10-31 07:07:38.0000000 +03:00,2018-10-31 07:48:44.0000000 +03:00,"Рублёвское шоссе 16, Кунцево, Москва, Россия","Селезнёвская улица, Тверской, Москва, Россия",Россия,Москва,2020811,9947998E-C8E8-492C-8C4D-04154D14B837,55.73981,37.43423,55.77923,37.6017
