Id,RichTrackId,Number,TotalMeters,Speed,MidSpeed,PointDate,Latitude,Longitude,Height,Course,Yaw,Lateral,AlertType,AlertValue,SpeedType,SpeedLimit,PhoneUsage,Acceleration,Deceleration,EstablishedIndexA,EstablishedIndexB,TickTimestamp,Urban,FromSource,LinkIdMatched,TypicalSpeed,RoadType,Midroute,Interval,Turn,StartNo,LaneCount,SpeedLimitSource,TotalMetersGPS,MidrouteGPS,DeviceToken,CompanyId,FEcoSpeed,FEcoAcc,FEcoDeacc
232305,665,542,9536.575014,34.20000076,34.2,2016-09-11 21:36:55.0000000 +06:00,54.947,73.38971,48000,312,-45501089.6,0.332199319,,0,norm,60,False,,,True,,1473608171,1,True,1151535555,60,0,101,11,0,1,1,2,9511,111,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
232306,665,542,9536.575014,34.20000076,0,2016-09-11 21:36:55.0000000 +06:00,54.94702,73.38966,0,0,0,0,,0,norm,60,False,,,,,,1,False,1151535555,60,0,0,0,0,1,1,2,9514,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
232307,665,542,9536.575014,34.20000076,0,2016-09-11 21:36:55.0000000 +06:00,54.94708,73.38944,0,0,0,0,,0,norm,60,False,,,,,,1,False,1151591970,60,0,0,0,0,1,1,2,9529,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
232308,665,545,9580.075014,25.20000076,12.6,2016-09-11 21:37:01.0000000 +06:00,54.94709,73.38894,47000,266,-45501088.87,2.102850584,,0,norm,60,False,,,True,,1473608177,1,True,1151591970,60,0,43.5,6,0,1,1,2,9560,49,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
232309,665,545,9580.075014,25.20000076,0,2016-09-11 21:37:01.0000000 +06:00,54.94709,73.38874,0,0,0,0,,0,norm,60,False,,,,,,1,False,1151591970,60,0,0,0,0,1,1,2,9572,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
232310,665,545,9580.075014,25.20000076,0,2016-09-11 21:37:01.0000000 +06:00,54.9471,73.38841,0,0,0,0,,0,norm,60,False,,,,,,1,False,1151591971,60,0,0,0,0,1,1,2,9593,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
232311,665,545,9580.075014,25.20000076,0,2016-09-11 21:37:01.0000000 +06:00,54.9471,73.38827,0,0,0,0,,0,norm,60,False,,,,,,1,False,1126266645,34,0,0,0,0,1,1,2,9601,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
232312,665,548,9637.825014,30.60000038,32.4,2016-09-11 21:37:07.0000000 +06:00,54.94711,73.38804,42000,273,-45501088.98,0.336808164,,0,norm,60,False,,,True,,1473608183,1,True,1151606770,60,0,57.75,6,0,1,1,2,9615,55,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
232313,665,548,9637.825014,30.60000038,0,2016-09-11 21:37:07.0000000 +06:00,54.94713,73.38756,0,0,0,0,,0,norm,60,False,,,,,,1,False,1151606770,60,0,0,0,0,1,1,2,9645,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
232314,665,552,9679.575014,12.60000038,12.6,2016-09-11 21:37:15.0000000 +06:00,54.94714,73.38745,43000,280,-45501089,0,,0,norm,60,False,,,True,,1473608191,1,True,1126266639,18,0,41.75,8,0,1,1,2,9652,37,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
232315,665,555,9707.075014,9.899999619,11.7,2016-09-11 21:37:21.0000000 +06:00,54.94716,73.38708,43000,280,-45501089.22,0,,0,norm,60,False,,,True,,1473608197,1,True,1126266639,18,0,27.5,6,0,1,1,2,9675,23,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
232316,665,557,9711.575014,0,0,2016-09-11 21:37:27.0000000 +06:00,54.94716,73.38703,47000,0,-45501089.23,0,,0,norm,60,False,,,True,,1473608202,1,True,1126266639,18,0,4.5,6,0,0,1,2,9678,3,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
232317,665,559,9711.575014,0,0,2016-09-11 21:37:33.0000000 +06:00,54.94716,73.38703,46000,0,-45501089.22,0.978679105,,0,norm,60,False,,,True,,1473608208,1,True,1126266639,18,0,0,6,0,0,1,2,9678,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
232318,665,559,9711.575014,0,0,2016-09-11 21:37:33.0000000 +06:00,54.94719,73.38642,0,0,0,0,,0,norm,60,False,,,,,,1,False,1126266639,17,0,0,0,2,0,1,2,9717,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
232319,665,561,9754.575014,30.60000038,30.6,2016-09-11 21:37:40.0000000 +06:00,54.94759,73.38661,42000,14,-45501089.5,0,,0,norm,60,False,,,True,,1473608215,1,True,1126263641,21,0,43,7,0,2,2,2,9763,85,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
232320,665,561,9754.575014,30.60000038,0,2016-09-11 21:37:40.0000000 +06:00,54.94797,73.3868,0,0,0,0,,0,norm,60,False,,,,,,1,False,1126263641,29,0,0,0,0,2,2,2,9806,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
232321,665,564,9828.325014,41.40000153,40.95,2016-09-11 21:37:47.0000000 +06:00,54.94822,73.38692,44000,17,-45501089.51,0,,0,norm,60,False,,,True,,1473608222,1,True,1126263642,29,0,73.75,7,0,2,2,2,9834,71,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
232322,665,567,9912.575014,47.70000076,47.7,2016-09-11 21:37:54.0000000 +06:00,54.94896,73.38729,50000,16,-45501089.55,0,,0,norm,60,False,,,True,,1473608229,1,True,1126263642,29,0,84.25,7,0,2,2,2,9919,85,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
232323,665,567,9912.575014,47.70000076,0,2016-09-11 21:37:54.0000000 +06:00,54.94939,73.3875,0,0,0,0,,0,norm,60,False,,,,,,1,False,1126263642,38,0,0,0,0,2,2,2,9968,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
232324,665,567,9912.575014,47.70000076,0,2016-09-11 21:37:54.0000000 +06:00,54.94954,73.38756,0,0,0,0,,0,norm,60,False,,,,,,1,False,1152522663,60,0,0,0,0,2,2,2,9985,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
232325,665,569,9999.575014,53.09999847,53.1,2016-09-11 21:38:00.0000000 +06:00,54.94973,73.38765,51000,17,-45501089.53,3.264337429,,0,norm,60,False,,,True,,1473608235,1,True,1152522664,60,0,87,6,0,2,2,2,10006,87,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
232326,665,569,9999.575014,53.09999847,0,2016-09-11 21:38:00.0000000 +06:00,54.94985,73.3877,0,0,0,0,,0,norm,60,False,,,,,,1,False,1152522664,60,0,0,0,0,2,2,2,10019,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
232327,665,569,9999.575014,53.09999847,0,2016-09-11 21:38:00.0000000 +06:00,54.95043,73.38784,0,0,0,0,,0,norm,60,False,,,,,,1,False,1152268416,60,0,0,0,0,2,2,2,10084,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
232328,665,572,10099.57501,50.40000153,50.4,2016-09-11 21:38:07.0000000 +06:00,54.95066,73.38789,45000,7,-45501089.42,0,,0,norm,60,False,,,True,,1473608242,1,True,909637533,44,0,100,7,0,2,2,2,10109,103,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
232329,665,572,10099.57501,50.40000153,0,2016-09-11 21:38:07.0000000 +06:00,54.95109,73.38797,0,0,0,0,,0,norm,60,False,,,,,,1,False,909637533,52,0,0,0,2,2,2,2,10157,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
232330,665,575,10159.82501,12.60000038,13.95,2016-09-11 21:38:16.0000000 +06:00,54.95105,73.38833,45000,100,-45501091.21,0.332998903,,0,norm,60,False,,,True,,1473608251,1,True,-1152458219,60,0,60.25,9,0,2,1,3,10180,71,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
232331,665,579,10177.32501,8.100000381,8.1,2016-09-11 21:38:24.0000000 +06:00,54.95104,73.38846,46000,148,-45501091.92,0.481191588,,0,norm,60,False,,,True,,1473608259,1,True,-1152458219,60,0,17.5,8,0,2,1,3,10188,8,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
232332,665,582,10194.32501,9.899999619,9.9,2016-09-11 21:38:30.0000000 +06:00,54.95104,73.38846,49000,85,-45501091.1,0,,0,norm,60,False,,,True,,1473608265,1,True,-1152458219,60,0,17,6,0,2,1,3,10188,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
232333,665,585,10212.07501,9,9,2016-09-11 21:38:36.0000000 +06:00,54.95104,73.38846,50000,70,-45501091.02,0,,0,norm,60,False,,,True,,1473608271,1,True,-1152458219,60,0,17.75,6,0,2,1,3,10188,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
232334,665,587,10226.32501,8.100000381,8.1,2016-09-11 21:38:42.0000000 +06:00,54.95104,73.38846,49000,137,-45501091.76,0,,0,norm,60,False,,,True,,1473608277,1,True,-1152458219,60,0,14.25,6,0,2,1,3,10188,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
232335,665,590,10229.32501,1.799999952,1.8,2016-09-11 21:38:48.0000000 +06:00,54.95104,73.38846,47000,156,-45501091.78,0,,0,norm,60,False,,,True,,1473608283,1,True,-1152458219,60,0,3,6,0,2,1,3,10188,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
232336,665,593,10235.07501,3.599999905,3.6,2016-09-11 21:38:54.0000000 +06:00,54.95104,73.38846,49000,160,-45501092.52,0.657858433,,0,norm,60,False,,,True,,1473608289,1,True,-1152458219,60,0,5.75,6,0,2,1,3,10188,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
232337,665,596,10264.32501,15.30000019,17.1,2016-09-11 21:39:02.0000000 +06:00,54.95104,73.38846,48000,163,-45501092.65,0,,0,norm,60,False,,,True,,1473608297,1,True,-1152458219,60,0,29.25,8,0,2,1,3,10188,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
232338,665,598,10285.07501,13.5,13.5,2016-09-11 21:39:07.0000000 +06:00,54.95104,73.38846,47000,163,-45501092.72,0,,0,norm,60,False,,,True,,1473608302,1,True,-1152458219,60,0,20.75,5,0,2,1,3,10188,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236859,672,116,1549.086303,39.41999817,0,2016-09-12 13:11:23.0000000 +03:00,55.68148,37.62717,0,0,0,0,,0,norm,60,False,,,,,,1,False,1026350088,32,0,0,0,0,4,1,2,1558,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236860,672,119,1606.416303,32.86800003,33.13799973,2016-09-12 13:11:29.0000000 +03:00,55.68153,37.6269,160000,282,0,0.56808089,,0,norm,60,False,,,,,1473675090,1,True,1026350089,22,0,57.32999992,6,0,4,1,2,1575,56,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236861,672,119,1606.416303,32.86800003,0,2016-09-12 13:11:29.0000000 +03:00,55.68161,37.62649,0,0,0,0,,0,norm,60,False,,,,,,1,False,1026350089,29,0,0,0,0,4,1,2,1602,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236862,672,119,1606.416303,32.86800003,0,2016-09-12 13:11:29.0000000 +03:00,55.68167,37.62609,0,0,0,0,,0,norm,60,False,,,,,,1,False,845948525,32,0,0,0,0,4,1,2,1627,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236863,672,122,1663.056302,37.33200073,37.33199959,2016-09-12 13:11:35.0000000 +03:00,55.68168,37.62604,161000,287,0,0,,0,norm,60,False,,,,,1473675096,1,True,1026341354,18,0,56.63999939,6,0,4,3,2,1630,55,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236864,672,122,1663.056302,37.33200073,0,2016-09-12 13:11:35.0000000 +03:00,55.68179,37.62523,0,0,0,0,,0,norm,60,False,,,,,,1,False,1026341354,29,0,0,0,0,4,3,2,1682,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236865,672,125,1727.526302,38.05199814,38.0519989,2016-09-12 13:11:41.0000000 +03:00,55.68182,37.62504,160000,286,0,0,,0,norm,60,False,,,,,1473675102,1,True,1026341355,12,0,64.46999931,6,0,4,3,2,1694,64,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236866,672,125,1727.526302,38.05199814,0,2016-09-12 13:11:41.0000000 +03:00,55.68183,37.62496,0,0,0,0,,0,norm,60,False,,,,,,1,False,1026341355,22,0,0,0,0,4,3,2,1699,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236867,672,125,1727.526302,38.05199814,0,2016-09-12 13:11:41.0000000 +03:00,55.68184,37.62479,0,0,0,0,,0,norm,60,False,,,,,,1,False,1026341355,22,0,0,0,2,4,3,2,1709,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236868,672,125,1727.526302,38.05199814,0,2016-09-12 13:11:41.0000000 +03:00,55.68205,37.62441,0,0,0,0,,0,norm,60,False,,,,,,1,False,1002591077,17,0,0,0,0,4,2,2,1742,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236869,672,128,1783.096302,18.36000061,18.35999966,2016-09-12 13:11:47.0000000 +03:00,55.68211,37.62426,158000,300,0,1.839995038,,0,norm,60,False,,,,,1473675108,1,True,1002591077,12,0,55.57000065,6,0,4,2,2,1753,59,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236870,672,131,1797.636302,6.659999847,6.660000086,2016-09-12 13:11:53.0000000 +03:00,55.68219,37.62407,159000,303,0,1.064052107,,0,norm,60,False,,,,,1473675114,1,True,1002591077,12,0,14.54000008,6,1,4,2,2,1767,14,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236871,672,131,1797.636302,6.659999847,0,2016-09-12 13:11:53.0000000 +03:00,55.68219,37.62406,0,0,0,0,,0,norm,60,False,,,,,,1,False,1002591077,17,0,0,0,0,4,2,2,1767,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236872,672,134,1799.126302,0,0,2016-09-12 13:11:59.0000000 +03:00,55.6822,37.62402,160000,0,0,0.117088184,,0,norm,60,False,,,,,1473675120,1,True,1002591078,25,0,1.48999995,6,0,0,1,2,1769,2,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236873,672,137,1804.246302,2.232000113,3.330000043,2016-09-12 13:12:05.0000000 +03:00,55.68221,37.62395,162000,309,0,0.053861299,,0,norm,60,False,,,True,,1473675126,1,True,1002591078,25,0,5.120000035,6,0,0,1,2,1773,4,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236874,672,137,1804.246302,2.232000113,0,2016-09-12 13:12:05.0000000 +03:00,55.68223,37.62381,0,0,0,0,,0,norm,60,False,,,,,,1,False,1002591078,38,0,0,0,2,0,1,2,1782,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236875,672,140,1829.166303,28.15200043,24.10200062,2016-09-12 13:12:11.0000000 +03:00,55.68239,37.62377,161000,350,0,0,,0,norm,60,False,,,True,,1473675132,1,True,1115387135,33,0,24.92000055,6,0,0,5,2,1799,26,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236876,672,140,1829.166303,28.15200043,0,2016-09-12 13:12:11.0000000 +03:00,55.68242,37.62376,0,0,0,0,,0,norm,60,False,,,,,,1,False,1115387135,48,0,0,0,0,0,5,2,1802,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236877,672,143,1885.986303,34.12799835,34.12799835,2016-09-12 13:12:17.0000000 +03:00,55.68289,37.62362,162000,351,0,0,,0,norm,60,False,,,True,,1473675138,1,True,1115387136,29,0,56.81999969,6,0,5,4,2,1855,56,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236878,672,143,1885.986303,34.12799835,0,2016-09-12 13:12:17.0000000 +03:00,55.68304,37.62358,0,0,0,0,,0,norm,60,False,,,,,,1,False,1115387136,48,0,0,0,0,5,4,2,1871,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236879,672,143,1885.986303,34.12799835,0,2016-09-12 13:12:17.0000000 +03:00,55.68325,37.62352,0,0,0,0,,0,norm,60,False,,,,,,1,False,1115387136,48,0,0,0,0,5,4,2,1894,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236880,672,147,1959.086305,35.89200211,35.89200096,2016-09-12 13:12:24.0000000 +03:00,55.68353,37.62347,158000,350,0,0.221321924,,0,norm,60,False,,,True,,1473675145,1,True,1032959145,36,0,73.10000229,7,0,5,4,2,1925,70,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236881,672,147,1959.086305,35.89200211,0,2016-09-12 13:12:24.0000000 +03:00,55.68362,37.62345,0,0,0,0,,0,norm,60,False,,,,,,1,False,1032959145,53,0,0,0,0,5,4,2,1935,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236882,672,147,1959.086305,35.89200211,0,2016-09-12 13:12:24.0000000 +03:00,55.68381,37.62342,0,0,0,0,,0,norm,60,False,,,,,,1,False,773801997,52,0,0,0,0,5,4,2,1956,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236883,672,150,2010.966305,14.29199982,14.2920001,2016-09-12 13:12:31.0000000 +03:00,55.68401,37.6234,155000,356,0,0.575428977,,0,norm,60,False,,,True,,1473675152,1,True,773801997,38,0,51.88000059,7,0,5,4,2,1978,53,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236884,672,154,2022.249105,7.451999664,7.307999897,2016-09-12 13:12:39.0000000 +03:00,55.68414,37.62338,155000,357,0,0,,0,norm,60,False,,,True,,1473675160,1,True,773801997,38,0,11.28279996,8,0,5,4,2,1992,14,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236885,672,157,2036.809105,9.251999855,9.25199976,2016-09-12 13:12:45.0000000 +03:00,55.68428,37.62336,154000,356,0,0.531816743,,0,norm,60,False,,,True,,1473675166,1,True,773801997,38,0,14.55999994,6,0,5,4,2,2007,15,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236886,672,160,2047.489105,7.595999718,7.415999794,2016-09-12 13:12:51.0000000 +03:00,55.68438,37.62334,154000,356,0,0,,0,norm,60,False,,,True,,1473675172,1,True,773801997,38,0,10.67999983,6,0,5,4,2,2018,11,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236887,672,160,2047.489105,7.595999718,0,2016-09-12 13:12:51.0000000 +03:00,55.68447,37.62333,0,0,0,0,,0,norm,60,False,,,,,,1,False,773801997,52,0,0,0,0,5,4,2,2028,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236888,672,163,2065.229105,13.93199921,12.32999983,2016-09-12 13:12:57.0000000 +03:00,55.68453,37.62332,155000,355,0,0,,0,norm,60,False,,,True,,1473675178,1,True,1032963495,34,0,17.74000001,6,0,5,4,2,2034,16,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236889,672,163,2065.229105,13.93199921,0,2016-09-12 13:12:57.0000000 +03:00,55.6847,37.6233,0,0,0,0,,0,norm,60,False,,,,,,1,False,1032963495,58,0,0,0,0,5,4,2,2052,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236890,672,163,2065.229105,13.93199921,0,2016-09-12 13:12:57.0000000 +03:00,55.68489,37.62326,0,0,0,0,,0,norm,60,False,,,,,,1,False,1032963496,59,0,0,0,0,5,4,2,2073,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236891,672,166,2108.409105,32.68799973,31.48199959,2016-09-12 13:13:03.0000000 +03:00,55.68491,37.62325,155000,352,0,0,,0,norm,60,False,,,True,,1473675184,1,True,1033349144,38,0,43.17999983,6,0,5,4,2,2075,41,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236892,672,166,2108.409105,32.68799973,0,2016-09-12 13:13:03.0000000 +03:00,55.68506,37.62322,0,0,0,0,,0,norm,60,False,,,,,,1,False,1033349144,58,0,0,0,0,5,4,2,2091,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236893,672,166,2108.409105,32.68799973,0,2016-09-12 13:13:03.0000000 +03:00,55.68524,37.62318,0,0,0,0,,0,norm,60,False,,,,,,1,False,1033349145,58,0,0,0,0,5,4,2,2111,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236894,672,169,2161.079105,30.49200058,30.78000069,2016-09-12 13:13:09.0000000 +03:00,55.68539,37.62315,155000,351,0,0.328164639,,0,norm,60,False,,,True,,1473675190,1,True,1032963493,41,0,52.67000008,6,0,5,4,2,2127,52,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236895,672,169,2161.079105,30.49200058,0,2016-09-12 13:13:09.0000000 +03:00,55.68547,37.62313,0,0,0,0,,0,norm,60,False,,,,,,1,False,1032963493,59,0,0,0,0,5,4,2,2135,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236896,672,169,2161.079105,30.49200058,0,2016-09-12 13:13:09.0000000 +03:00,55.68563,37.62309,0,0,0,0,,0,norm,60,False,,,,,,1,False,1032963491,59,0,0,0,0,5,4,2,2152,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236897,672,169,2161.079105,30.49200058,0,2016-09-12 13:13:09.0000000 +03:00,55.68578,37.62305,0,0,0,0,,0,norm,60,False,,,,,,1,False,1032963492,59,0,0,0,0,5,4,2,2168,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236898,672,173,2201.126785,21.09600067,21.18599997,2016-09-12 13:13:17.0000000 +03:00,55.68587,37.62303,152000,349,0,0,,0,norm,60,False,,,True,,1473675198,1,True,1115394166,43,0,40.04767994,8,0,5,4,2,2178,51,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236899,672,173,2201.126785,21.09600067,0,2016-09-12 13:13:17.0000000 +03:00,55.6861,37.62296,0,0,0,0,,0,norm,60,False,,,,,,1,False,1115394166,58,0,0,0,0,5,4,2,2203,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236900,672,176,2247.756784,32.36399841,31.40999966,2016-09-12 13:13:23.0000000 +03:00,55.68627,37.62292,149000,351,0,0,,0,norm,60,False,,,True,,1473675204,1,True,1115394167,43,0,46.62999916,6,0,5,4,2,2222,44,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236901,672,176,2247.756784,32.36399841,0,2016-09-12 13:13:23.0000000 +03:00,55.68638,37.62289,0,0,0,0,,0,norm,60,False,,,,,,1,False,1115394167,58,0,0,0,0,5,4,2,2234,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236902,672,176,2247.756784,32.36399841,0,2016-09-12 13:13:23.0000000 +03:00,55.68661,37.62284,0,0,0,0,,0,norm,60,False,,,,,,1,False,1032963489,59,0,0,0,0,5,4,2,2259,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236903,672,176,2247.756784,32.36399841,0,2016-09-12 13:13:23.0000000 +03:00,55.68689,37.62277,0,0,0,0,,0,norm,60,False,,,,,,1,False,1032963490,59,0,0,0,0,5,4,2,2290,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236904,672,179,2315.266783,42.87599945,42.78599911,2016-09-12 13:13:29.0000000 +03:00,55.68689,37.62277,148000,351,0,0.541237099,,0,norm,60,False,,,True,,1473675210,1,True,1032963497,41,0,67.50999928,6,0,5,4,2,2290,68,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236905,672,179,2315.266783,42.87599945,0,2016-09-12 13:13:29.0000000 +03:00,55.6871,37.62271,0,0,0,0,,0,norm,60,False,,,,,,1,False,1032963497,59,0,0,0,0,5,4,2,2313,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236906,672,179,2315.266783,42.87599945,0,2016-09-12 13:13:29.0000000 +03:00,55.68731,37.62265,0,0,0,0,,0,norm,60,False,,,,,,1,False,1032963498,59,0,0,0,0,5,4,2,2336,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236907,672,179,2315.266783,42.87599945,0,2016-09-12 13:13:29.0000000 +03:00,55.68761,37.62258,0,0,0,0,,0,norm,60,False,,,,,,1,False,1115408252,59,0,0,0,0,5,4,2,2369,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236908,672,183,2373.819934,31.68000031,31.91400089,2016-09-12 13:13:37.0000000 +03:00,55.68761,37.62258,147000,351,0,0.209174919,,0,norm,60,False,,,True,,1473675218,1,True,1115408253,29,0,58.55315088,8,0,5,4,2,2369,79,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236909,672,187,2427.519935,23.00399971,22.19399986,2016-09-12 13:13:45.0000000 +03:00,55.68804,37.62248,146000,352,0,0,,0,norm,60,False,,,True,,1473675226,1,True,1115408253,29,0,53.70000029,8,0,5,4,2,2417,48,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236910,672,187,2427.519935,23.00399971,0,2016-09-12 13:13:45.0000000 +03:00,55.68811,37.62246,0,0,0,0,,0,norm,60,False,,,,,,1,False,1115408253,59,0,0,0,0,5,4,2,2424,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236911,672,187,2427.519935,23.00399971,0,2016-09-12 13:13:45.0000000 +03:00,55.68833,37.6224,0,0,0,0,,0,norm,60,False,,,,,,1,False,1033303682,59,0,0,0,0,5,4,2,2448,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236912,672,190,2463.439934,19.18799973,19.18799973,2016-09-12 13:13:51.0000000 +03:00,55.68837,37.62239,145000,352,0,0,,0,norm,60,False,,,True,,1473675232,1,True,1033303683,41,0,35.9199996,6,0,5,4,2,2452,35,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236913,672,193,2485.589935,9.539999962,10.51200027,2016-09-12 13:13:57.0000000 +03:00,55.68857,37.62235,145000,353,0,0.545430878,,0,norm,60,False,,,True,,1473675238,1,True,1033303683,41,0,22.15000057,6,0,5,4,2,2474,22,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236914,672,196,2487.509935,0,0,2016-09-12 13:14:03.0000000 +03:00,55.6886,37.62234,147000,0,0,0,,0,norm,60,False,,,True,,1473675244,1,True,1033303683,41,0,1.919999957,6,0,0,4,2,2477,3,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236915,672,196,2487.509935,0,0,2016-09-12 13:14:03.0000000 +03:00,55.68861,37.62234,0,0,0,0,,0,norm,60,False,,,,,,1,False,1033303683,59,0,0,0,0,0,4,2,2478,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236916,672,199,2495.119935,1.764000058,1.764000034,2016-09-12 13:14:09.0000000 +03:00,55.68867,37.62233,148000,353,0,0.272937852,,0,norm,60,False,,,True,,1473675250,1,True,1115408254,29,0,7.610000014,6,0,0,4,2,2484,7,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236917,672,203,2495.119935,0,0,2016-09-12 13:14:17.0000000 +03:00,55.68867,37.62233,146000,0,0,0,,0,norm,60,False,,,True,,1473675258,1,True,1115408254,29,0,0,8,0,0,4,2,2484,0,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236918,672,206,2495.119935,0,0,2016-09-12 13:14:23.0000000 +03:00,55.68866,37.62233,146000,0,0,0.007898029,,0,norm,60,False,,,True,,1473675264,1,True,1115408254,29,0,0,6,0,0,4,2,2485,1,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
236919,672,209,2497.939935,3.384000063,3.383999991,2016-09-12 13:14:30.0000000 +03:00,55.68868,37.62233,147000,353,0,0,,0,norm,60,False,,,True,,1473675271,1,True,1115408254,29,0,2.819999993,7,0,0,4,2,2487,2,D7743730-B40A-41DD-8258-3E2EB30A440F,,,,
